CoreID,TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Core (A/B),Pith (Y/N),Pith Yr,inner present,Inner Measured,Outer Measured,Bark (Y/N),Inner Dated,Outer Dated,Dated,Notes,Zombie
DHA033A,DHA033,DHA,Duke Hardwood,033,ACRU,C,LIVE,31.00,1,2,A,,,,,,,,,,,
DHA033B,DHA033,DHA,Duke Hardwood,033,ACRU,C,LIVE,31.00,1,2,B,,,,,,,,,,,
DHA034A,DHA034,DHA,Duke Hardwood,034,ULAL,C,LIVE,24.50,1,2,A,,,,,,,,,,,
DHA034B,DHA034,DHA,Duke Hardwood,034,ULAL,C,LIVE,24.50,1,2,B,,,,,,,,,,,
DHA035A,DHA035,DHA,Duke Hardwood,035,CAOV,D,LIVE,38.60,1,2,A,,,,,,,,,,,
DHA035B,DHA035,DHA,Duke Hardwood,035,CAOV,D,LIVE,38.60,1,2,B,,,,,,,,,,,
DHA036A,DHA036,DHA,Duke Hardwood,036,ULAL,C,LIVE,20.10,1,2,A,,,,,,,,,,,
DHA036B,DHA036,DHA,Duke Hardwood,036,ULAL,C,LIVE,20.10,1,2,B,,,,,,,,,,,
DHA037A,DHA037,DHA,Duke Hardwood,037,ACRU,S,LIVE,23.50,1,2,A,,,,,,,,,,,
DHA037B,DHA037,DHA,Duke Hardwood,037,ACRU,S,LIVE,23.50,1,2,B,,,,,,,,,,,
DHA038A,DHA038,DHA,Duke Hardwood,038,NYSY,I,LIVE,24.90,1,2,A,,,,,,,,,,,
DHA038B,DHA038,DHA,Duke Hardwood,038,NYSY,I,LIVE,24.90,1,2,B,,,,,,,,,,,
DHA039A,DHA039,DHA,Duke Hardwood,039,ULAL,C,LIVE,26.90,1,2,A,,,,,,,,,,,
DHA039B,DHA039,DHA,Duke Hardwood,039,ULAL,C,LIVE,26.90,1,2,B,,,,,,,,,,,
DHA099A,DHA099,DHA,Duke Hardwood,099,LIST,C,LIVE,32.40,1,2,A,,,,,,,,,,,
DHA099B,DHA099,DHA,Duke Hardwood,099,LIST,C,LIVE,32.40,1,2,B,,,,,,,,,,,
DHB001A,DHB001,DHB,Duke Hardwood,001,QUVE,D,LIVE,61.50,1,2,A,,,,,,,,,,,
DHB001B,DHB001,DHB,Duke Hardwood,001,QUVE,D,LIVE,61.50,1,2,B,,,,,,,,,,,
DHB002A,DHB002,DHB,Duke Hardwood,002,LITU,I,LIVE,19.90,1,2,A,,,,,,,,,,,
DHB002B,DHB002,DHB,Duke Hardwood,002,LITU,I,LIVE,19.90,1,2,B,,,,,,,,,,,
DHB003A,DHB003,DHB,Duke Hardwood,003,LITU,S,LIVE,12.20,1,2,A,,,,,,,,,,,
DHB003B,DHB003,DHB,Duke Hardwood,003,LITU,S,LIVE,12.20,1,2,B,,,,,,,,,,,
DHB004A,DHB004,DHB,Duke Hardwood,004,NYSY,S,LIVE,11.90,1,2,A,,,,,,,,,,,
DHB004B,DHB004,DHB,Duke Hardwood,004,NYSY,S,LIVE,11.90,1,2,B,,,,,,,,,,,
DHB005A,DHB005,DHB,Duke Hardwood,005,LITU,D,LIVE,48.80,1,2,A,,,,,,,,,,,
DHB005B,DHB005,DHB,Duke Hardwood,005,LITU,D,LIVE,48.80,1,2,B,,,,,,,,,,,
DHB006A,DHB006,DHB,Duke Hardwood,006,LITU,C,LIVE,39.60,1,2,A,,,,,,,,,,,
DHB006B,DHB006,DHB,Duke Hardwood,006,LITU,C,LIVE,39.60,1,2,B,,,,,,,,,,,
DHB007A,DHB007,DHB,Duke Hardwood,007,LITU,I,LIVE,30.80,1,2,A,,,,,,,,,,,
DHB007B,DHB007,DHB,Duke Hardwood,007,LITU,I,LIVE,30.80,1,2,B,,,,,,,,,,,
DHB008A,DHB008,DHB,Duke Hardwood,008,LITU,C,LIVE,43.90,1,2,A,,,,,,,,,,,
DHB008B,DHB008,DHB,Duke Hardwood,008,LITU,C,LIVE,43.90,1,2,B,,,,,,,,,,,
DHB009A,DHB009,DHB,Duke Hardwood,009,CATO,D,LIVE,52.60,1,2,A,,,,,,,,,,,
DHB009B,DHB009,DHB,Duke Hardwood,009,CATO,D,LIVE,52.60,1,2,B,,,,,,,,,,,
DHB010A,DHB010,DHB,Duke Hardwood,010,LITU,I,LIVE,30.80,1,2,A,,,,,,,,,,,
DHB010B,DHB010,DHB,Duke Hardwood,010,LITU,I,LIVE,30.80,1,2,B,,,,,,,,,,,
DHB011A,DHB011,DHB,Duke Hardwood,011,LITU,S,LIVE,16.30,1,2,A,,,,,,,,,,,
DHB011B,DHB011,DHB,Duke Hardwood,011,LITU,S,LIVE,16.30,1,2,B,,,,,,,,,,,
DHB012A,DHB012,DHB,Duke Hardwood,012,LITU,C,LIVE,41.70,1,2,A,,,,,,,,,,,
DHB012B,DHB012,DHB,Duke Hardwood,012,LITU,C,LIVE,41.70,1,2,B,,,,,,,,,,,
DHB013A,DHB013,DHB,Duke Hardwood,013,ULAL,S,LIVE,20.50,1,2,A,,,,,,,,,,,
DHB013B,DHB013,DHB,Duke Hardwood,013,ULAL,S,LIVE,20.50,1,2,B,,,,,,,,,,,
DHB014A,DHB014,DHB,Duke Hardwood,014,NYSY,S,LIVE,11.80,1,2,A,,,,,,,,,,,
DHB014B,DHB014,DHB,Duke Hardwood,014,NYSY,S,LIVE,11.80,1,2,B,,,,,,,,,,,
DHB015A,DHB015,DHB,Duke Hardwood,015,CATO,D,LIVE,43.30,1,1,A,,,,,,,,,,,
DHB015A,DHB015,DHB,Duke Hardwood,015,CATO,D,LIVE,43.30,1,1,A,,,,,,,,,,,
DHB016A,DHB016,DHB,Duke Hardwood,016,CAGL,C,LIVE,62.90,1,2,A,,,,,,,,,,,
DHB016B,DHB016,DHB,Duke Hardwood,016,CAGL,C,LIVE,62.90,1,2,B,,,,,,,,,,,
DHB017A,DHB017,DHB,Duke Hardwood,017,CAGL,C,LIVE,40.50,1,1,A,,,,,,,,,,,
DHB017A,DHB017,DHB,Duke Hardwood,017,CAGL,C,LIVE,40.50,1,1,A,,,,,,,,,,,
DHB018A,DHB018,DHB,Duke Hardwood,018,CATO,C,LIVE,73.30,1,2,A,,,,,,,,,,,
DHB018B,DHB018,DHB,Duke Hardwood,018,CATO,C,LIVE,73.30,1,2,B,,,,,,,,,,,
DHB019A,DHB019,DHB,Duke Hardwood,019,QUAL,I,LIVE,20.00,1,2,A,,,,,,,,,,,
DHB019B,DHB019,DHB,Duke Hardwood,019,QUAL,I,LIVE,20.00,1,2,B,,,,,,,,,,,
DHB020A,DHB020,DHB,Duke Hardwood,020,LITU,C,LIVE,32.40,1,2,A,,,,,,,,,,,
DHB020B,DHB020,DHB,Duke Hardwood,020,LITU,C,LIVE,32.40,1,2,B,,,,,,,,,,,
DHB021A,DHB021,DHB,Duke Hardwood,021,LITU,C,LIVE,47.90,1,2,A,,,,,,,,,,,
DHB021B,DHB021,DHB,Duke Hardwood,021,LITU,C,LIVE,47.90,1,2,B,,,,,,,,,,,
DHB022A,DHB022,DHB,Duke Hardwood,022,CAOV,I,LIVE,31.00,1,2,A,,,,,,,,,,,
DHB022B,DHB022,DHB,Duke Hardwood,022,CAOV,I,LIVE,31.00,1,2,B,,,,,,,,,,,
DHB023A,DHB023,DHB,Duke Hardwood,023,LITU,C,LIVE,36.20,1,2,A,,,,,,,,,,,
DHB023B,DHB023,DHB,Duke Hardwood,023,LITU,C,LIVE,36.20,1,2,B,,,,,,,,,,,
DHB024A,DHB024,DHB,Duke Hardwood,024,LITU,C,LIVE,33.60,1,2,A,,,,,,,,,,,
DHB024B,DHB024,DHB,Duke Hardwood,024,LITU,C,LIVE,33.60,1,2,B,,,,,,,,,,,
DHB025A,DHB025,DHB,Duke Hardwood,025,NYSY,I,LIVE,29.60,1,2,A,,,,,,,,,,,
DHB025B,DHB025,DHB,Duke Hardwood,025,NYSY,I,LIVE,29.60,1,2,B,,,,,,,,,,,
DHB026A,DHB026,DHB,Duke Hardwood,026,LITU,C,LIVE,38.30,1,2,A,,,,,,,,,,,
DHB026B,DHB026,DHB,Duke Hardwood,026,LITU,C,LIVE,38.30,1,2,B,,,,,,,,,,,
DHB027A,DHB027,DHB,Duke Hardwood,027,LITU,C,LIVE,46.80,1,2,A,,,,,,,,,,,
DHB027B,DHB027,DHB,Duke Hardwood,027,LITU,C,LIVE,46.80,1,2,B,,,,,,,,,,,
DHB028A,DHB028,DHB,Duke Hardwood,028,LITU,C,LIVE,46.20,1,2,A,,,,,,,,,,,
DHB028B,DHB028,DHB,Duke Hardwood,028,LITU,C,LIVE,46.20,1,2,B,,,,,,,,,,,
DHB029A,DHB029,DHB,Duke Hardwood,029,LITU,C,LIVE,28.50,1,2,A,,,,,,,,,,,
DHB029B,DHB029,DHB,Duke Hardwood,029,LITU,C,LIVE,28.50,1,2,B,,,,,,,,,,,
DHB030A,DHB030,DHB,Duke Hardwood,030,LITU,C,LIVE,35.40,1,1,A,,,,,,,,,,,
DHB030A,DHB030,DHB,Duke Hardwood,030,LITU,C,LIVE,35.40,1,1,A,,,,,,,,,,,
DHB031A,DHB031,DHB,Duke Hardwood,031,CAGL,D,LIVE,63.80,1,2,A,,,,,,,,,,,
DHB031B,DHB031,DHB,Duke Hardwood,031,CAGL,D,LIVE,63.80,1,2,B,,,,,,,,,,,
DHB032A,DHB032,DHB,Duke Hardwood,032,CAGL,C,LIVE,42.60,1,2,A,,,,,,,,,,,
DHB032B,DHB032,DHB,Duke Hardwood,032,CAGL,C,LIVE,42.60,1,2,B,,,,,,,,,,,
DHB033A,DHB033,DHB,Duke Hardwood,033,LITU,I,LIVE,23.40,1,2,A,,,,,,,,,,,
DHB033B,DHB033,DHB,Duke Hardwood,033,LITU,I,LIVE,23.40,1,2,B,,,,,,,,,,,
DHB034A,DHB034,DHB,Duke Hardwood,034,LIST,I,LIVE,24.30,1,2,A,,,,,,,,,,,
DHB034B,DHB034,DHB,Duke Hardwood,034,LIST,I,LIVE,24.30,1,2,B,,,,,,,,,,,
DHB035A,DHB035,DHB,Duke Hardwood,035,QUVE,I,LIVE,26.00,1,2,A,,,,,,,,,,,
DHB035B,DHB035,DHB,Duke Hardwood,035,QUVE,I,LIVE,26.00,1,2,B,,,,,,,,,,,
DHC001A,DHC001,DHC,Duke Hardwood,001,ULAL,C,LIVE,32.80,1,2,A,,,,,,,,,,,
DHC001B,DHC001,DHC,Duke Hardwood,001,ULAL,C,LIVE,32.80,1,2,B,,,,,,,,,,,
DHC002A,DHC002,DHC,Duke Hardwood,002,QUBI,I,LIVE,16.70,1,2,A,,,,,,,,,,,
DHC002B,DHC002,DHC,Duke Hardwood,002,QUBI,I,LIVE,16.70,1,2,B,,,,,,,,,,,
DHC003A,DHC003,DHC,Duke Hardwood,003,LIST,C,LIVE,42.00,1,2,A,,,,,,,,,,,
DHC003B,DHC003,DHC,Duke Hardwood,003,LIST,C,LIVE,42.00,1,2,B,,,,,,,,,,,
DHC004A,DHC004,DHC,Duke Hardwood,004,CAOV,C,LIVE,41.40,1,2,A,,,,,,,,,,,
DHC004B,DHC004,DHC,Duke Hardwood,004,CAOV,C,LIVE,41.40,1,2,B,,,,,,,,,,,
DHC005A,DHC005,DHC,Duke Hardwood,005,ACRU,C,LIVE,21.90,1,2,A,,,,,,,,,,,
DHC005B,DHC005,DHC,Duke Hardwood,005,ACRU,C,LIVE,21.90,1,2,B,,,,,,,,,,,
DHC007A,DHC007,DHC,Duke Hardwood,007,QUBI,I,LIVE,29.30,1,2,A,,,,,,,,,,,
DHC007B,DHC007,DHC,Duke Hardwood,007,QUBI,I,LIVE,29.30,1,2,B,,,,,,,,,,,
DHC008A,DHC008,DHC,Duke Hardwood,008,QUBI,I,LIVE,16.20,1,2,A,,,,,,,,,,,
DHC008B,DHC008,DHC,Duke Hardwood,008,QUBI,I,LIVE,16.20,1,2,B,,,,,,,,,,,
DHC009A,DHC009,DHC,Duke Hardwood,009,NYSY,I,LIVE,24.40,1,2,A,,,,,,,,,,,
DHC009B,DHC009,DHC,Duke Hardwood,009,NYSY,I,LIVE,24.40,1,2,B,,,,,,,,,,,
DHC011A,DHC011,DHC,Duke Hardwood,011,QUBI,C,LIVE,80.40,1,2,A,,,,,,,,,,,
DHC011B,DHC011,DHC,Duke Hardwood,011,QUBI,C,LIVE,80.40,1,2,B,,,,,,,,,,,
DHC012A,DHC012,DHC,Duke Hardwood,012,ULMUS,*,DEAD,22.80,1,2,A,,,,,,,,,,,
DHC012B,DHC012,DHC,Duke Hardwood,012,ULMUS,*,DEAD,22.80,1,2,B,,,,,,,,,,,
DHC013A,DHC013,DHC,Duke Hardwood,013,CAOV,S,LIVE,15.60,1,2,A,,,,,,,,,,,
DHC013B,DHC013,DHC,Duke Hardwood,013,CAOV,S,LIVE,15.60,1,2,B,,,,,,,,,,,
DHC014A,DHC014,DHC,Duke Hardwood,014,ULAL,I,LIVE,26.00,1,2,A,,,,,,,,,,,
DHC014B,DHC014,DHC,Duke Hardwood,014,ULAL,I,LIVE,26.00,1,2,B,,,,,,,,,,,
DHC015A,DHC015,DHC,Duke Hardwood,015,CAOV,C,LIVE,37.70,1,2,A,,,,,,,,,,,
DHC015B,DHC015,DHC,Duke Hardwood,015,CAOV,C,LIVE,37.70,1,2,B,,,,,,,,,,,
DHC016A,DHC016,DHC,Duke Hardwood,016,CAOV,C,LIVE,60.30,1,2,A,,,,,,,,,,,
DHC016B,DHC016,DHC,Duke Hardwood,016,CAOV,C,LIVE,60.30,1,2,B,,,,,,,,,,,
DHC017A,DHC017,DHC,Duke Hardwood,017,LIST,I,LIVE,25.30,1,2,A,,,,,,,,,,,
DHC017B,DHC017,DHC,Duke Hardwood,017,LIST,I,LIVE,25.30,1,2,B,,,,,,,,,,,
DHC018A,DHC018,DHC,Duke Hardwood,018,ULAL,C,LIVE,24.80,1,2,A,,,,,,,,,,,
DHC018B,DHC018,DHC,Duke Hardwood,018,ULAL,C,LIVE,24.80,1,2,B,,,,,,,,,,,
DHC019A,DHC019,DHC,Duke Hardwood,019,LITU,C,LIVE,28.90,1,2,A,,,,,,,,,,,
DHC019B,DHC019,DHC,Duke Hardwood,019,LITU,C,LIVE,28.90,1,2,B,,,,,,,,,,,
DHC020A,DHC020,DHC,Duke Hardwood,020,QUPH,C,LIVE,19.60,1,2,A,,,,,,,,,,,
DHC020B,DHC020,DHC,Duke Hardwood,020,QUPH,C,LIVE,19.60,1,2,B,,,,,,,,,,,
DHC021A,DHC021,DHC,Duke Hardwood,021,LIST,I,LIVE,25.30,1,2,A,,,,,,,,,,,
DHC021B,DHC021,DHC,Duke Hardwood,021,LIST,I,LIVE,25.30,1,2,B,,,,,,,,,,,
DHC022A,DHC022,DHC,Duke Hardwood,022,ULAL,C,LIVE,31.30,1,2,A,,,,,,,,,,,
DHC022B,DHC022,DHC,Duke Hardwood,022,ULAL,C,LIVE,31.30,1,2,B,,,,,,,,,,,
DHC023A,DHC023,DHC,Duke Hardwood,023,QUBI,C,LIVE,74.50,1,2,A,,,,,,,,,,,
DHC023B,DHC023,DHC,Duke Hardwood,023,QUBI,C,LIVE,74.50,1,2,B,,,,,,,,,,,
DHC024A,DHC024,DHC,Duke Hardwood,024,QUBI,C,LIVE,54.60,1,2,A,,,,,,,,,,,
DHC024B,DHC024,DHC,Duke Hardwood,024,QUBI,C,LIVE,54.60,1,2,B,,,,,,,,,,,
DHC025A,DHC025,DHC,Duke Hardwood,025,QUBI,C,LIVE,57.70,1,2,A,,,,,,,,,,,
DHC025B,DHC025,DHC,Duke Hardwood,025,QUBI,C,LIVE,57.70,1,2,B,,,,,,,,,,,
DHC026A,DHC026,DHC,Duke Hardwood,026,QUPH,C,LIVE,42.00,1,2,A,,,,,,,,,,,
DHC026B,DHC026,DHC,Duke Hardwood,026,QUPH,C,LIVE,42.00,1,2,B,,,,,,,,,,,
DHC027A,DHC027,DHC,Duke Hardwood,027,NYSY,I,LIVE,29.30,1,2,A,,,,,,,,,,,
DHC027B,DHC027,DHC,Duke Hardwood,027,NYSY,I,LIVE,29.30,1,2,B,,,,,,,,,,,
DHC028A,DHC028,DHC,Duke Hardwood,028,QUBI,I,LIVE,38.60,1,2,A,,,,,,,,,,,
DHC028B,DHC028,DHC,Duke Hardwood,028,QUBI,I,LIVE,38.60,1,2,B,,,,,,,,,,,
DHC029A,DHC029,DHC,Duke Hardwood,029,NYSY,I,LIVE,31.00,1,2,A,,,,,,,,,,,
DHC029B,DHC029,DHC,Duke Hardwood,029,NYSY,I,LIVE,31.00,1,2,B,,,,,,,,,,,
DHC031A,DHC031,DHC,Duke Hardwood,031,QUBI,I,LIVE,14.50,1,2,A,,,,,,,,,,,
DHC031B,DHC031,DHC,Duke Hardwood,031,QUBI,I,LIVE,14.50,1,2,B,,,,,,,,,,,
DLA001A,DLA001,DLA,Duke Loblolly,001,PITA,C,LIVE,32.90,1,2,A,,,,,,,,,,,
DLA001B,DLA001,DLA,Duke Loblolly,001,PITA,C,LIVE,32.90,1,2,B,,,,,,,,,,,
DLA002A,DLA002,DLA,Duke Loblolly,002,PITA,C,LIVE,17.80,1,2,A,,,,,,,,,,,
DLA002B,DLA002,DLA,Duke Loblolly,002,PITA,C,LIVE,17.80,1,2,B,,,,,,,,,,,
DLA003A,DLA003,DLA,Duke Loblolly,003,PITA,C,LIVE,25.00,1,2,A,,,,,,,,,,,
DLA003B,DLA003,DLA,Duke Loblolly,003,PITA,C,LIVE,25.00,1,2,B,,,,,,,,,,,
DLA004A,DLA004,DLA,Duke Loblolly,004,PITA,C,LIVE,16.20,1,2,A,,,,,,,,,,,
DLA004B,DLA004,DLA,Duke Loblolly,004,PITA,C,LIVE,16.20,1,2,B,,,,,,,,,,,
DLA005A,DLA005,DLA,Duke Loblolly,005,PITA,C,LIVE,34.70,1,2,A,,,,,,,,,,,
DLA005B,DLA005,DLA,Duke Loblolly,005,PITA,C,LIVE,34.70,1,2,B,,,,,,,,,,,
DLA006A,DLA006,DLA,Duke Loblolly,006,PITA,C,LIVE,28.00,1,2,A,,,,,,,,,,,
DLA006B,DLA006,DLA,Duke Loblolly,006,PITA,C,LIVE,28.00,1,2,B,,,,,,,,,,,
DLA007A,DLA007,DLA,Duke Loblolly,007,PITA,C,LIVE,36.00,1,2,A,,,,,,,,,,,
DLA007B,DLA007,DLA,Duke Loblolly,007,PITA,C,LIVE,36.00,1,2,B,,,,,,,,,,,
DLA008A,DLA008,DLA,Duke Loblolly,008,PITA,C,LIVE,32.40,1,2,A,,,,,,,,,,,
DLA008B,DLA008,DLA,Duke Loblolly,008,PITA,C,LIVE,32.40,1,2,B,,,,,,,,,,,
DLA009A,DLA009,DLA,Duke Loblolly,009,LITU,I,LIVE,13.40,1,2,A,,,,,,,,,,,
DLA009B,DLA009,DLA,Duke Loblolly,009,LITU,I,LIVE,13.40,1,2,B,,,,,,,,,,,
DLA010A,DLA010,DLA,Duke Loblolly,010,BEAL,S,LIVE,10.60,1,2,A,,,,,,,,,,,
DLA010B,DLA010,DLA,Duke Loblolly,010,BEAL,S,LIVE,10.60,1,2,B,,,,,,,,,,,
DLA011A,DLA011,DLA,Duke Loblolly,011,LIST,I,LIVE,15.00,1,2,A,,,,,,,,,,,
DLA011B,DLA011,DLA,Duke Loblolly,011,LIST,I,LIVE,15.00,1,2,B,,,,,,,,,,,
DLA012A,DLA012,DLA,Duke Loblolly,012,LIST,I,LIVE,16.70,1,2,A,,,,,,,,,,,
DLA012B,DLA012,DLA,Duke Loblolly,012,LIST,I,LIVE,16.70,1,2,B,,,,,,,,,,,
DLA013A,DLA013,DLA,Duke Loblolly,013,PRSE,I,LIVE,12.50,1,2,A,,,,,,,,,,,
DLA013B,DLA013,DLA,Duke Loblolly,013,PRSE,I,LIVE,12.50,1,2,B,,,,,,,,,,,
DLA014A,DLA014,DLA,Duke Loblolly,014,PITA,*,DEAD,13.30,1,2,A,,,,,,,,,,,
DLA014B,DLA014,DLA,Duke Loblolly,014,PITA,*,DEAD,13.30,1,2,B,,,,,,,,,,,
DLA015A,DLA015,DLA,Duke Loblolly,015,LITU,I,LIVE,12.50,1,2,A,,,,,,,,,,,
DLA015B,DLA015,DLA,Duke Loblolly,015,LITU,I,LIVE,12.50,1,2,B,,,,,,,,,,,
DLA016A,DLA016,DLA,Duke Loblolly,016,PITA,C,LIVE,33.60,1,2,A,,,,,,,,,,,
DLA016B,DLA016,DLA,Duke Loblolly,016,PITA,C,LIVE,33.60,1,2,B,,,,,,,,,,,
DLA017A,DLA017,DLA,Duke Loblolly,017,PITA,C,LIVE,23.10,1,2,A,,,,,,,,,,,
DLA017B,DLA017,DLA,Duke Loblolly,017,PITA,C,LIVE,23.10,1,2,B,,,,,,,,,,,
DLA018A,DLA018,DLA,Duke Loblolly,018,PITA,*,DEAD,20.10,1,2,A,,,,,,,,,,,
DLA018B,DLA018,DLA,Duke Loblolly,018,PITA,*,DEAD,20.10,1,2,B,,,,,,,,,,,
DLA019A,DLA019,DLA,Duke Loblolly,019,PITA,C,LIVE,30.40,1,2,A,,,,,,,,,,,
DLA019B,DLA019,DLA,Duke Loblolly,019,PITA,C,LIVE,30.40,1,2,B,,,,,,,,,,,
DLA020A,DLA020,DLA,Duke Loblolly,020,PITA,C,LIVE,27.70,1,2,A,,,,,,,,,,,
DLA020B,DLA020,DLA,Duke Loblolly,020,PITA,C,LIVE,27.70,1,2,B,,,,,,,,,,,
DLA021A,DLA021,DLA,Duke Loblolly,021,PITA,C,LIVE,33.70,1,2,A,,,,,,,,,,,
DLA021B,DLA021,DLA,Duke Loblolly,021,PITA,C,LIVE,33.70,1,2,B,,,,,,,,,,,
DLA022A,DLA022,DLA,Duke Loblolly,022,PITA,C,LIVE,31.70,1,2,A,,,,,,,,,,,
DLA022B,DLA022,DLA,Duke Loblolly,022,PITA,C,LIVE,31.70,1,2,B,,,,,,,,,,,
DLA023A,DLA023,DLA,Duke Loblolly,023,PITA,C,LIVE,39.90,1,2,A,,,,,,,,,,,
DLA023B,DLA023,DLA,Duke Loblolly,023,PITA,C,LIVE,39.90,1,2,B,,,,,,,,,,,
DLA024A,DLA024,DLA,Duke Loblolly,024,PITA,C,LIVE,29.20,1,2,A,,,,,,,,,,,
DLA024B,DLA024,DLA,Duke Loblolly,024,PITA,C,LIVE,29.20,1,2,B,,,,,,,,,,,
DLA025A,DLA025,DLA,Duke Loblolly,025,PITA,C,LIVE,29.80,1,2,A,,,,,,,,,,,
DLA025B,DLA025,DLA,Duke Loblolly,025,PITA,C,LIVE,29.80,1,2,B,,,,,,,,,,,
DLA026A,DLA026,DLA,Duke Loblolly,026,PITA,C,LIVE,27.00,1,2,A,,,,,,,,,,,
DLA026B,DLA026,DLA,Duke Loblolly,026,PITA,C,LIVE,27.00,1,2,B,,,,,,,,,,,
DLA028A,DLA028,DLA,Duke Loblolly,028,PITA,C,LIVE,25.40,1,2,A,,,,,,,,,,,
DLA028B,DLA028,DLA,Duke Loblolly,028,PITA,C,LIVE,25.40,1,2,B,,,,,,,,,,,
DLA029A,DLA029,DLA,Duke Loblolly,029,PITA,C,LIVE,28.20,1,2,A,,,,,,,,,,,
DLA029B,DLA029,DLA,Duke Loblolly,029,PITA,C,LIVE,28.20,1,2,B,,,,,,,,,,,
DLA030A,DLA030,DLA,Duke Loblolly,030,PITA,C,LIVE,22.90,1,2,A,,,,,,,,,,,
DLA030B,DLA030,DLA,Duke Loblolly,030,PITA,C,LIVE,22.90,1,2,B,,,,,,,,,,,
DLA031A,DLA031,DLA,Duke Loblolly,031,PRSE,S,LIVE,11.40,1,2,A,,,,,,,,,,,
DLA031B,DLA031,DLA,Duke Loblolly,031,PRSE,S,LIVE,11.40,1,2,B,,,,,,,,,,,
DLA032A,DLA032,DLA,Duke Loblolly,032,PITA,C,LIVE,31.10,1,2,A,,,,,,,,,,,
DLA032B,DLA032,DLA,Duke Loblolly,032,PITA,C,LIVE,31.10,1,2,B,,,,,,,,,,,
DLA033A,DLA033,DLA,Duke Loblolly,033,PITA,C,LIVE,36.60,1,2,A,,,,,,,,,,,
DLA033B,DLA033,DLA,Duke Loblolly,033,PITA,C,LIVE,36.60,1,2,B,,,,,,,,,,,
DLA034A,DLA034,DLA,Duke Loblolly,034,PITA,*,DEAD,14.40,1,2,A,,,,,,,,,,,
DLA034B,DLA034,DLA,Duke Loblolly,034,PITA,*,DEAD,14.40,1,2,B,,,,,,,,,,,
DLA035A,DLA035,DLA,Duke Loblolly,035,PITA,C,LIVE,26.40,1,2,A,,,,,,,,,,,
DLA035B,DLA035,DLA,Duke Loblolly,035,PITA,C,LIVE,26.40,1,2,B,,,,,,,,,,,
DLA036A,DLA036,DLA,Duke Loblolly,036,PITA,C,LIVE,38.00,1,2,A,,,,,,,,,,,
DLA036B,DLA036,DLA,Duke Loblolly,036,PITA,C,LIVE,38.00,1,2,B,,,,,,,,,,,
DLA037A,DLA037,DLA,Duke Loblolly,037,PITA,C,LIVE,20.80,1,2,A,,,,,,,,,,,
DLA037B,DLA037,DLA,Duke Loblolly,037,PITA,C,LIVE,20.80,1,2,B,,,,,,,,,,,
DLA038A,DLA038,DLA,Duke Loblolly,038,PITA,C,LIVE,31.50,1,2,A,,,,,,,,,,,
DLA038B,DLA038,DLA,Duke Loblolly,038,PITA,C,LIVE,31.50,1,2,B,,,,,,,,,,,
DLA039A,DLA039,DLA,Duke Loblolly,039,LIST,I,LIVE,14.60,1,2,A,,,,,,,,,,,
DLA039B,DLA039,DLA,Duke Loblolly,039,LIST,I,LIVE,14.60,1,2,B,,,,,,,,,,,
DLA040A,DLA040,DLA,Duke Loblolly,040,PITA,C,LIVE,32.10,1,2,A,,,,,,,,,,,
DLA040B,DLA040,DLA,Duke Loblolly,040,PITA,C,LIVE,32.10,1,2,B,,,,,,,,,,,
DLA041A,DLA041,DLA,Duke Loblolly,041,PITA,C,LIVE,21.70,1,2,A,,,,,,,,,,,
DLA041B,DLA041,DLA,Duke Loblolly,041,PITA,C,LIVE,21.70,1,2,B,,,,,,,,,,,
DLA043A,DLA043,DLA,Duke Loblolly,043,PITA,C,LIVE,29.00,1,2,A,,,,,,,,,,,
DLA043B,DLA043,DLA,Duke Loblolly,043,PITA,C,LIVE,29.00,1,2,B,,,,,,,,,,,
DLA044A,DLA044,DLA,Duke Loblolly,044,PITA,C,LIVE,30.20,1,2,A,,,,,,,,,,,
DLA044B,DLA044,DLA,Duke Loblolly,044,PITA,C,LIVE,30.20,1,2,B,,,,,,,,,,,
DLA045A,DLA045,DLA,Duke Loblolly,045,PITA,C,LIVE,26.10,1,2,A,,,,,,,,,,,
DLA045B,DLA045,DLA,Duke Loblolly,045,PITA,C,LIVE,26.10,1,2,B,,,,,,,,,,,
DLA047A,DLA047,DLA,Duke Loblolly,047,PITA,C,LIVE,24.60,1,2,A,,,,,,,,,,,
DLA047B,DLA047,DLA,Duke Loblolly,047,PITA,C,LIVE,24.60,1,2,B,,,,,,,,,,,
DLA048A,DLA048,DLA,Duke Loblolly,048,PITA,C,LIVE,26.50,1,2,A,,,,,,,,,,,
DLA048B,DLA048,DLA,Duke Loblolly,048,PITA,C,LIVE,26.50,1,2,B,,,,,,,,,,,
DLA049A,DLA049,DLA,Duke Loblolly,049,PITA,C,LIVE,22.40,1,2,A,,,,,,,,,,,
DLA049B,DLA049,DLA,Duke Loblolly,049,PITA,C,LIVE,22.40,1,2,B,,,,,,,,,,,
DLA050A,DLA050,DLA,Duke Loblolly,050,PRSE,I,LIVE,11.20,1,2,A,,,,,,,,,,,
DLA050B,DLA050,DLA,Duke Loblolly,050,PRSE,I,LIVE,11.20,1,2,B,,,,,,,,,,,
DLA051A,DLA051,DLA,Duke Loblolly,051,PITA,C,LIVE,26.80,1,2,A,,,,,,,,,,,
