"","MMA001","MMA002","MMA003","MMA004","MMA005","MMA006","MMA007","MMA008","MMA009","MMA010","MMA011","MMA012","MMA013","MMA014","MMA015","MMA016","MMA017","MMA018","MMA019","MMA020","MMA021","MMA022","MMA023","MMA024","MMA025","MMA026","MMA027","MMA028","MMA029","MMA030","MMA031","MMA032","MMA033","MMA034","MMA035","MMB001","MMB002","MMB003","MMB004","MMB005","MMB006","MMB007","MMB008","MMB009","MMB010","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC001","MMC002","MMC003","MMC005","MMC006","MMC007","MMC008","MMC010","MMC011","MMC012","MMC013","MMC014","MMC015","MMC016","MMC017","MMC018","MMC019","MMC020","MMC021","MMC022","MMC023","MMC024","MMC025","MMC026","MMC027","MMC029","MMC030","MMC031","MMC032","MMC033"
"1923",8.64600000000001,-0.0376746900361729,8.6421024948988,-18.5943401524734,0.405262524832627,4.316075612492,9.69400000000001,3.82049287235003,4.139,3.31188802530834,-5.0530744179881,-2.03864705182613,4.1482196344322,12.217,9.64200000000001,7.71799999999999,8.2395190904372,60.63175,6.60900315699983,7.859,5.416,8.08799999999999,6.09400000000001,7.40246038330949,3.40271757719325,-4.01630891160226,7.76987063176376,10.5803332983332,3.11714992895928,11.0675677795092,20.9354642661485,13.244,13.2456467181261,8.59505851122708,12.0678593473199,25.764,-0.115090070536901,-0.0699762973831799,16.3185349237169,2.44279275059354,12.323,5.9184505338119,16.3942585393463,20.231,7.3505062537372,17.9361239493746,4.25078018873867,-11.0382819229539,-20.7873862812883,-19.7645079251719,12.3457847557469,8.75000000000002,0.0441611532588285,-9.37936021819086,-9.57411414455032,7.23320031433966,8.49283246506992,13.966,7.94791344276183,8.51668419099536,7.8207760592305,4.697,-18.4991539218766,-17.0134233999529,-24.5613658392991,-7.89612386933866,-7.89201438504626,22.031,19.41,-15.7622417442685,-8.99494174403358,7.45368001360754,-16.2627321295072,60.427,-35.3458067847016,-17.5988991341932,4.1401594687831,8.67599162951916,-3.01311794011154,-16.9267013994046,-10.2732327226356,11.231,8.4216882881487,13.6033700550627,15.4886263003556,8.50513952423101,19.9260400479331,6.55116411726419,20.042,17.09
"1922",8.54700000000001,-0.291598916105007,8.43317792323968,-18.9986420529602,0.284871105694398,4.15426139728058,9.55300000000001,3.64849287235003,3.92421698999465,3.27988802530834,-5.13233951730681,-2.22507991150879,4.0622196344322,12.115,9.46300000000001,7.541,8.0775190904372,60.19975,6.55500315699983,7.8,5.333,7.87499999999999,5.92600000000001,6.6049405962243,3.16990353592702,-4.14734414815395,7.70987063176376,10.2713332983332,2.78774578847904,10.7735568225165,20.6591778418731,13.005,12.9196467181261,8.44105851122708,11.8218593473199,24.92,-0.28427206191057,-0.185895414318697,16.1245665485964,2.25422931589284,11.785,5.8084505338119,15.860925206013,19.801,6.98988116734555,17.5731239493746,4.04523100577296,-11.687511963467,-21.3846322889074,-20.340417846206,11.7377847557469,8.70200000000002,-0.484314693904575,-9.53862993930607,-9.7431320484911,6.90263260693586,8.29883246506992,13.625,7.80991344276183,8.35568419099536,7.6937760592305,4.571,-19.015069602379,-17.3866350344128,-25.4134399527404,-8.0899736222646,-8.05472271405641,21.62,19.166,-16.0972189008443,-9.54195609857723,7.36168001360754,-16.5977478508357,59.935,-36.1852623830244,-18.1123784884365,4.0901594687831,8.59099162951916,-3.20697719145312,-17.3357440334437,-10.4117779537754,10.792,8.3596882881487,13.080703388396,15.3306263003556,8.27313952423101,19.6466849199208,6.51716411726419,19.692,16.704
"1921",8.23000000000001,-0.552970716911465,8.22669607312038,-19.4029439446865,0.166808278214756,3.99639575184345,9.35300000000001,3.52449287235003,3.71237433295624,3.18988802530834,-5.20978746474459,-2.40941532587909,4.0462196344322,12.028,9.30500000000001,7.316,7.8455190904372,59.76925,6.46900315699983,7.737,5.191,7.59199999999999,5.71800000000001,5.80365352746452,2.94072825956851,-4.2758577715378,7.56287063176376,9.84933329833322,2.45834164942666,10.4825959393644,20.3867661302328,12.722,12.8576467181261,8.38905851122708,11.5268593473199,24.244,-0.450813613401047,-0.294928424160124,15.9379651369848,2.06447684498559,11.251,5.6764505338119,15.3575918726797,19.268,6.62600133787019,17.1201239493746,3.84120445127572,-12.3374229299529,-21.9813296719219,-20.9162310222003,11.1387847557469,8.58600000000002,-1.01114251500293,-9.69553374471172,-9.9073473125612,6.57228575366526,8.27883246506992,13.292,7.61791344276183,8.19868419099536,7.5047760592305,4.279,-19.5302165829876,-17.7590159932083,-26.2585198554596,-8.28114166606428,-8.21491194718667,21.236,18.928,-16.4313916488678,-10.0889704496798,7.20368001360754,-16.932240900758,59.459,-37.022350543541,-18.623851316944,3.9161594687831,8.38899162951916,-3.39210064116272,-17.7439135544745,-10.5466725933605,10.396,8.2876882881487,12.620703388396,15.1766263003556,8.07513952423101,19.3682321595284,6.49516411726419,19.264,16.112
"1920",8.12300000000001,-0.821872369658573,8.02264281266836,-19.8072458276556,0.051062282719268,3.84247431616041,9.18400000000001,3.42649287235003,3.50346978844442,3.11588802530834,-5.28542586161455,-2.59164458447002,4.0282196344322,11.938,9.19800000000001,7.144,7.6395190904372,59.39925,6.37500315699983,7.698,5.059,7.28699999999999,5.52800000000001,4.99863662972837,2.71518365497846,-4.40185456439817,7.49087063176376,9.46733329833322,2.12893751178286,10.194675963112,20.1182295726752,12.513,12.6536467181261,8.30905851122708,11.1708593473199,23.589,-0.614708855728415,-0.397012273461556,15.7587263599943,1.87353197248297,10.827,5.5284505338119,14.886925206013,18.782,6.25886493504098,16.7331239493746,3.63870020414252,-12.9879738991782,-22.577411427461,-21.4919053470909,10.6327847557469,8.52200000000002,-1.53623254592981,-9.85014990944047,-10.0667816935976,6.24214918661067,8.13883246506992,13.078,7.48791344276183,8.06268419099536,7.1807760592305,3.937,-20.0445563475587,-18.1305646856393,-27.0962981573324,-8.46958854252747,-8.37255056905806,20.934,18.718,-16.764732122603,-10.6359847973563,6.85568001360754,-17.2661832160422,58.885,-37.8568699624879,-19.1332620468392,3.7321594687831,8.14399162951916,-3.56845677442209,-18.1512086203426,-10.6779380861233,10.101,8.2296882881487,12.1453700550627,14.9766263003556,7.85113952423101,19.0906837470714,6.47516411726419,18.853,15.67
"1919",7.95500000000001,-1.09838182117025,7.82100475379384,-20.2115477018712,-0.0623780215362638,3.69249295968601,8.94100000000001,3.33049287235003,3.29750123393675,2.96988802530834,-5.35926190916066,-2.77175943526022,3.9922196344322,11.822,9.11100000000001,6.997,7.3295190904372,58.96025,6.24300315699983,7.594,4.87722602823107,6.93399999999999,5.30200000000001,4.1899253845194,2.49326205497229,-4.52533905766129,7.35987063176376,8.90133329833322,1.79953337552937,9.90978820928883,19.853568587414,12.331,12.5036467181261,8.22705851122708,10.9348593473199,22.711,-0.775952228522228,-0.492087227379505,15.586846116573,1.68139151012186,10.445,5.3624505338119,14.336925206013,18.369,5.88847022491778,16.2961239493746,3.43771796016914,-13.6391261017637,-23.1728140791209,-22.0674009309224,10.1597847557469,8.46800000000002,-2.05949974700541,-10.0025525887864,-10.2214558033407,5.91221289406111,8.03683246506992,12.793,7.42191344276183,7.90068419099536,6.7727760592305,3.681,-20.5580524071142,-18.5012796047267,-27.9264836466622,-8.65527687019184,-8.52760872299578,20.489,18.418,-17.0972139229317,-11.182999141621,6.70368001360754,-17.5995482104691,58.465,-38.6886299310368,-19.6405580301337,3.5361594687831,7.96499162951916,-3.73601573508761,-18.5576279595333,-10.8055947481261,9.669,8.1356882881487,11.5813700550627,14.7346263003556,7.62313952423101,18.8140415586382,6.42916411726419,18.383,15.172
"1918",7.85200000000001,-1.3825726878913,7.62176925218982,-20.6158495673364,-0.173523156365805,3.54644778134954,8.80500000000001,3.21049287235003,3.0944666648287,2.87188802530834,-5.43130240855782,-2.94975208467395,3.9742196344322,11.714,9.06700000000001,6.746,7.0215190904372,58.60275,6.20500315699983,7.464,4.69658419211607,6.71199999999999,5.12200000000001,3.37755330214654,2.27495621832011,-4.64631553053527,7.10287063176376,8.68533329833322,1.47012924064894,9.6279244758951,19.5927835694284,12.215,12.3876467181261,8.18905851122708,10.6428593473199,22.196,-0.934538480321507,-0.580096869672899,15.4223205335054,1.48805244676486,10.067,5.2144505338119,13.822925206013,17.914,5.51481556989047,16.1301239493745,3.2382574320516,-14.290842922185,-23.7674776769645,-22.6426800998481,9.73778475574691,8.41600000000002,-2.58086380297661,-10.1528118183051,-10.371389108434,5.58246742051174,7.91883246506992,12.624,7.38991344276183,7.78268419099536,6.3897760592305,3.465,-21.0706702998413,-18.8711593272127,-28.7488012901798,-8.83817134434297,-8.68005821102918,20.119,17.996,-17.4288121173532,-11.7300134824876,6.50368001360754,-17.9323107748314,57.877,-39.5174503352942,-20.1456895437275,3.4181594687831,7.79399162951916,-3.89474932569034,-18.9631703711718,-10.9296617667612,9.255,7.9996882881487,11.0520367217293,14.4926263003556,7.36713952423101,18.5383073660902,6.35516411726419,18.012,14.942
"1917",7.79400000000001,-1.67451425588743,7.42492440733205,-21.0201514240542,-0.282383024653088,3.40433510955504,8.61700000000001,3.07049287235003,2.89436419443367,2.83188802530834,-5.50155376091177,-3.12561519758111,3.9482196344322,11.609,9.03700000000001,6.37799999999999,6.7275190904372,58.24875,6.10700315699983,7.249,4.51707162280056,6.51199999999999,4.855756490365,2.56155192172406,2.06025932974676,-4.76478801051009,6.83587063176375,8.48033329833322,1.14072510712534,9.34907704340155,19.335874890464,12.064,12.2276467181261,8.15905851122708,10.3668593473199,21.781,-1.09046266857474,-0.660988102703082,15.2651459654123,1.29351194840034,9.52699999999999,4.9824505338119,13.292925206013,17.429,5.13789942867892,15.6681239493746,3.04031834938617,-14.9430898987719,-24.3613457975216,-23.2177073961301,9.2308830134758,8.35200000000002,-3.10024912301693,-10.3009935138135,-10.5165999304245,5.25290386666389,7.84283246506992,12.355,7.36791344276183,7.65668419099536,6.2197760592305,3.173,-21.5823775910928,-19.2402025135602,-29.5629922330437,-9.01823873701434,-8.82987249389176,19.664,17.828,-17.7595032399846,-12.2770278199687,6.17568001360754,-18.264447276934,57.217,-40.3431616563016,-20.6486097894086,3.1501594687831,7.55399162951916,-4.04463100743595,-19.3678347250228,-11.0501572007507,8.964,7.8496882881487,10.4740367217293,14.2826263003556,7.11313952423101,18.2634828370616,6.31116411726419,17.529,14.382
"1916",7.45300000000001,-1.97427148084525,7.23045906247905,-21.4244532720274,-0.388966910351612,3.26615150218129,8.25500000000001,2.95249287235003,2.69719205398294,2.67788802530835,-5.57002196725919,-3.29934189729724,3.8702196344322,11.461,9.00600000000001,6.18599999999999,6.2635190904372,57.76575,5.92300315699983,7.091,4.33868563073354,6.22799999999999,4.59082323086237,1.74195081117161,1.84916499993174,-4.88076027335762,6.60066106356536,8.16233329833322,0.811320974943335,9.07323867474949,19.0828428990319,11.881,12.1336467181261,8.08105851122708,10.1688593473199,21.132,-1.2437201596399,-0.734711147433814,15.1153189947506,1.09776735814236,8.94699999999999,4.6944505338119,12.748925206013,16.845,4.75772035633302,15.0711239493746,2.84390045866932,-15.5958347237086,-24.9543655437892,-23.7924495781389,8.74041947543377,8.27000000000002,-3.61758484072655,-10.4471594713901,-10.6571054457626,4.92351388942505,7.78283246506992,12.039,7.32591344276183,7.46468419099536,6.1837760592305,2.92902320304694,-22.0931438733869,-19.6084079079535,-30.3688137988399,-9.19544789698736,-8.97702669102119,19.102,17.542,-18.0892652915605,-12.8240421540763,6.01968001360754,-18.5959355615942,56.251,-41.1656049700353,-21.1492748938535,2.7041594687831,7.29199162951916,-4.18563590020476,-19.7716199614907,-11.1670979801464,8.178,7.6936882881487,9.77737005506268,13.9006263003556,6.78713952423101,17.9895695349592,6.24916411726419,17,13.878
"1915",7.12900000000001,-2.28190498807224,7.0383628046721,-21.8287551112589,-0.493283478484643,3.13189374658182,7.96700000000001,2.76109071092835,2.50294859262574,2.50788802530835,-5.63671262856761,-3.47092576558347,3.7462196344322,11.256,8.93100000000001,5.91099999999999,6.0615190904372,57.22275,5.78100315699983,6.971,4.16142370566739,5.95399999999999,4.32721910785076,0.91877756721417,1.64166726550928,-4.99423584313158,6.36585034622259,7.71633329833322,0.481916844088725,8.80040261535082,18.8336879204093,11.655,12.0156467181261,7.98305851122708,9.98285934731989,20.223,-1.3943066287844,-0.80121954343127,14.9728364318133,0.900816196230712,8.43099999999999,4.4164505338119,12.074925206013,16.064,4.37427700423266,14.4401239493746,2.64900352329778,-16.2490472430336,-25.5464875452308,-24.3668756203536,8.26652405111316,8.20200000000002,-4.1328048141323,-10.5913673673747,-10.7929216858016,4.5942897019089,7.62483246506992,11.555,7.19591344276183,7.21868419099536,6.0057760592305,2.68504623861481,-22.6029407664072,-19.9757743382976,-31.1660394895822,-9.36976974979132,-9.12149758055929,18.354,17.172,-18.4180777394335,-13.3710564848214,5.78568001360754,-18.9267549506411,55.427,-41.9846319474065,-21.6476439086267,2.5421594687831,6.93799162951916,-4.31774078255176,-20.1745250916199,-11.2804999063301,7.6,7.5576882881487,8.99403672172935,13.4686263003556,6.40713952423101,17.7165689189631,6.13516411726419,16.343,13.146
"1914",6.68900000000001,-2.59747107249679,6.84862596473527,-22.2330569417509,-0.595340775145212,3.00155885958493,7.56900000000001,2.57177140469998,2.3116322774292,2.37988802530834,-5.70163094573547,-3.64036084264662,3.4882196344322,11.049,8.84600000000001,5.49699999999999,5.8095190904372,56.67975,5.72300315699983,6.777,3.9852835166579,5.72199999999999,4.06496165866319,0.092057815382104,1.43776058906829,-5.1052179921676,6.1314238248823,7.20433329833322,0.152512714548315,8.53056259308802,18.5884102566394,11.353,11.7956467181261,7.95505851122708,9.76585934731989,19.281,-1.54221806018515,-0.860470148864043,14.8376953147298,0.702656160030939,7.52299999999999,4.0324505338119,11.570925206013,15.338,3.98756812008774,13.7221239493746,2.45562732356852,-16.9026994566398,-26.137665957777,-24.9409567133623,7.80931737075683,8.06800000000002,-4.64584762568767,-10.7336707583686,-10.9240635367987,4.26522407343526,7.31083246506992,11.103,7.03191344276183,6.97968419099536,5.6057760592305,2.44106910665591,-23.111741917003,-20.3423007162189,-31.9544589857118,-9.54117729770342,-9.26326359935202,17.77,16.878,-18.7459215175736,-13.9180708122145,5.49568001360754,-19.2568862429165,54.859,-42.8001048542614,-22.1436788101812,2.35963761400237,6.49799162951916,-4.44092409170656,-20.576549197094,-11.3903776520137,7.072,7.4776882881487,8.31137005506269,12.9886263003556,6.22713952423101,17.444482344026,5.92516411726419,15.681,12.448
"1913",6.49800000000001,-2.92102169866818,6.66123961727536,-22.6373587635058,-0.69514622749612,2.87514408749364,7.27100000000001,2.38453871103299,2.12324169337835,2.34988802530835,-5.76478171959209,-3.80764162713909,3.1722196344322,10.897,8.79200000000001,5.29299999999999,5.3875190904372,56.33675,5.64300315699983,6.495,3.81026291206425,5.59199999999999,3.80406707160706,-0.738184789988882,1.23743985915239,-5.21370974108315,5.89736797198775,7.06233329833322,-0.176891413690073,8.26371281831416,18.3470101865312,11.119,11.6756467181261,7.93505851122708,9.54985934731989,18.899,-1.68745074692851,-0.91242314050314,14.7098929094655,0.503285124034295,7.11899999999999,3.8564505338119,11.2462585393463,15.004,3.59759254793818,13.3581239493745,2.26377165667871,-17.5567655182747,-26.7278584638251,-25.5146662638612,7.36891078535823,8.02000000000002,-5.1566565822728,-10.8741190812345,-11.0505447399139,3.93631032953013,7.06283246506992,10.793,6.93391344276183,6.87568419099536,5.3667760592305,2.19709180712623,-23.6195229991886,-20.7079860370646,-32.7338781460975,-9.70964561974879,-9.40230484294951,17.322,16.556,-19.0727790265687,-14.465085136265,5.22368001360754,-19.586311714274,54.069,-43.6118965513811,-22.637344499858,2.18227717824021,6.14799162951916,-4.55516592357341,-20.9776914302368,-11.4967447612385,6.73613729822063,7.3176882881487,7.82403672172935,12.7766263003556,6.05513952423101,17.1733110608734,5.79116411726419,15.34,11.984
"1912",6.31900000000001,-3.25260450075658,6.47619558068196,-23.0416605765256,-0.792706643769931,2.75264690608572,6.99700000000001,2.1993960741814,1.93777554337614,2.32788802530835,-5.8261693508977,-3.97276307615895,2.7762196344322,10.714,8.62700000000001,4.99999999999999,4.8555190904372,55.86975,5.45500315699983,6.302,3.63635991954903,5.45999999999999,3.54455018596416,-1.57192856575772,1.04070039025989,-5.3197138587776,5.66367038727856,6.91833329833322,-0.506295540637601,7.99984798385286,18.1094879656596,10.817,11.5976467181261,7.89905851122708,9.35385934731989,18.337,-1.83000129101033,-0.957042013721985,14.5894267098223,0.302701139857767,6.83746226551421,3.5164505338119,10.8015918726797,14.46,3.20434922815388,12.9351239493745,2.0734363367258,-18.21122173554,-27.3170262722395,-26.0879798946555,6.94540636666132,7.91000000000002,-5.66517971519449,-11.0127576530967,-11.1723778912107,3.60754235192568,6.90483246506991,10.359,6.89791344276183,6.76868419099536,5.1307760592305,1.95311433998542,-24.1262617141441,-21.0728293799032,-33.5041190080359,-9.87515187170044,-9.53860306560605,16.9654473455787,16.324,-19.3986341336241,-15.0120994569817,4.92568001360754,-19.9150151175794,53.2076904601151,-44.4198904944815,-23.1286088038865,2.01010831955429,5.80799162951916,-4.66044803273124,-21.3779510140116,-11.599613649376,6.39266201320209,7.2296882881487,7.16603672172935,12.4566263003556,5.57113952423101,16.9030562160039,5.58916411726419,14.874,11.286
"1911",5.84400000000001,-3.59226278255305,6.29348641712742,-23.4459623808124,-0.888028213268979,2.63406502061371,6.48900000000001,2.01634662528526,1.75523264824345,2.25388802530835,-5.88579784034339,-4.13572060524988,2.52931094204244,10.432,8.40200000000001,4.73299999999999,4.4775190904372,55.32475,5.34100315699983,6.124,3.46357274607824,5.19999999999999,3.28642449199065,-2.40915379997799,0.847537922843806,-5.4232328624322,5.4303197977908,6.34833329833322,-0.835699666304417,7.73896326499834,17.8758438263655,10.278,11.3456467181261,7.79905851122708,9.15385934731989,17.106,-1.96986660333591,-0.994293582496419,14.476294437438,0.100902436244069,6.55680248892023,3.0644505338119,10.1242585393463,13.548,2.80783719743478,12.0551239493745,1.88462119470743,-18.8660465698918,-27.9051341183513,-26.6608754446589,6.53889690716064,7.77400000000002,-6.17136978018619,-11.1496276713406,-11.2895744416561,3.27891457856025,6.68083246506991,9.84600000000002,6.78991344276183,6.52168419099536,4.8047760592305,1.70913670519679,-24.631937790215,-21.436829907524,-34.2650197872508,-10.0376752860793,-9.67214168028008,16.608894679333,15.936,-19.7234721725631,-15.5591137743726,4.6616914296988,-20.242981682711,52.3353561978856,-45.2239807342136,-23.6174424733842,1.8431584543607,5.48799162951916,-4.75675383243359,-21.7773272420212,-11.6989956031276,6.04149253689597,6.9036882881487,6.27003672172935,11.9526263003556,5.35513952423101,16.6337188516887,5.28116411726419,14.145,10.624
"1910",5.66600000000001,-3.94003551746956,6.11310543256685,-23.8502641763677,-0.981116506365363,2.51939636580487,6.13100000000001,1.8353931823706,1.57561194671905,2.18588802530835,-5.94367078855115,-4.29651008840119,2.27979537079592,10.158,8.25100000000001,4.49899999999999,4.1355190904372,54.86475,5.22100315699983,5.873,3.29189977792126,4.96419313292462,3.02970213091709,-3.24984275189791,0.657948623311849,-5.52426901751005,5.19730605785688,6.10833329833322,-1.16510379069965,7.4810543195154,17.6460779777556,9.851,11.0361839069791,7.75305851122708,8.92985934731989,16.427,-2.10704390372002,-1.0241479794047,14.3704940417868,-0.102112580938353,6.27701185907095,2.7524505338119,9.73559187267967,12.979,2.40805558881081,11.5651239493745,1.69732607852151,-19.5212206366406,-28.4921502639586,-27.2333329688938,6.14946592010124,7.63600000000002,-6.67518425740802,-11.2847662136135,-11.4021446971202,2.95042200357832,6.34083246506991,9.42200000000002,6.58591344276183,6.37668419099536,4.5797760592305,1.46515890272733,-25.1365329829123,-21.7999868664376,-35.0164348778941,-10.1971971721542,-9.8029057586342,16.2523420012804,15.218,-20.0472799438266,-16.1061280884447,4.39770361101295,-20.570198116559,51.4519420368298,-46.0240719161631,-24.103819184357,1.6814522574339,4.77199162951916,-4.84406839460865,-22.1758194785084,-11.7949007805243,5.6825554220587,6.3896882881487,5.78403672172935,11.6706263003556,5.12738605435364,16.3652999059722,5.00916411726419,13.527,10.146
"1909",5.37400000000001,-4.29595734853896,5.93504667673812,-24.2545659631931,-1.07197647450095,2.40863910586122,5.73500000000001,1.65653825034945,1.39891249545964,2.09988802530835,-5.99979139607388,-4.45512785804784,2.02766096576753,9.78,7.97800000000001,4.08999999999999,3.82708348291957,54.00075,5.07700315699983,5.573,3.12133958065088,4.72946084446937,2.77439389494841,-4.09397965196033,0.471929084026428,-5.62282433775615,4.96462014910564,5.70233329833322,-1.49450791383143,7.22611728763941,17.4201906057026,9.209,10.7288976003047,7.53305851122708,8.57985934731989,15.69,-2.24153072088692,-1.04657865562749,14.272023700179,-0.306345328695329,5.99808254383556,2.3984505338119,9.35059187267967,12.06,2.0050036316419,11.0593672110057,1.51155085296616,-20.1767267049513,-29.0780464973264,-27.8053347384911,5.77718763947875,7.41000000000002,-7.17658535144672,-11.4182062378237,-11.5100978183765,2.62206017733057,6.22483246506992,9.08100000000002,6.51991344276183,6.18868419099536,4.3727760592305,1.22118093254769,-25.6400310749122,-22.1622995868754,-35.758234852545,-10.3537009159419,-9.93088203103516,15.8957893114363,14.954,-20.3700457144729,-16.6531423992046,4.1337165568361,-20.8966526030259,50.5573989311862,-46.8200792808508,-24.587715537699,1.52501166190675,4.32199162951916,-4.92237844985927,-22.5734271583555,-11.8873382109272,5.31578538225155,6.20437770902481,5.35203672172935,11.27123727326,4.90156251567129,16.0978002126714,4.68716411726419,12.996,9.47200000000001
"1908",5.10600000000001,-4.66005858841499,5.75930494316189,-24.6588677412899,-1.16061245018737,2.30179163445953,5.41900000000001,1.47978402101984,1.22513346903983,1.99414556336025,-6.05416246339533,-4.6115707050704,1.77289726639777,9.253,7.61200000000001,3.92399999999999,3.51864817626702,53.0929462723428,4.98300315699983,5.373,2.9518908991433,4.49579480282009,2.52050922726392,-4.94155070180276,0.289476323304653,-5.71890058519737,4.73225418046231,5.44233329833322,-1.82391203570685,6.97414879207631,17.1981818728451,8.761,10.4237931862114,7.26705851122708,8.46185934731989,14.686,-2.37332489247031,-1.06156238094789,14.1808818177612,-0.511797046906957,5.72000769009965,1.8244505338119,8.92459187267967,11.321,1.59868065161799,10.5472464916088,1.32729539973974,-20.8325496978432,-29.6627981331864,-28.3768652406904,5.42212702003934,7.13400000000002,-7.67553999131572,-11.5499765821413,-11.6134418211017,2.29382520637382,5.94683246506992,8.54100000000002,6.39191344276183,6.00268419099536,3.87077605923051,0.977202794632195,-26.1424178760566,-22.5237674827902,-36.4903064622102,-10.5071719802071,-10.0560588865539,15.539236609814,14.7116313183192,-20.6917592181784,-17.2001567066576,3.8697302665436,-21.2223348030263,49.6516839659135,-47.6119286637323,-25.0691110591925,1.37385585927051,3.82599162951916,-4.99167238746294,-22.9701497870848,-11.9763157950273,4.94112529184063,6.01906713524668,4.76603672172935,10.8681188277454,4.67766576907049,15.8312205013762,4.42898335314917,12.449,8.94200000000001
"1907",4.87600000000001,-5.03236521937229,5.58587576914155,-25.0631695106592,-1.24702814700602,2.19885257475131,5.11700000000001,1.30513237306579,1.05427415995213,1.89352767270959,-6.10678639093019,-4.76583587879508,1.51549530649282,8.798,7.06500000000001,3.51599999999999,3.21021316998118,52.1768536273723,4.85500315699983,5.162,2.78355265757811,4.26318786642182,2.26805622201734,-5.79254407425735,0.110587785418331,-5.81249927014245,4.50020138814852,5.12833329833322,-2.15331615633201,6.72514593800265,16.9800519185877,8.319,10.1208752830778,6.98505851122708,8.38185934731989,13.57,-2.50242456501339,-1.06907924375139,14.0970670275161,-0.718468798327609,5.44278142376513,1.4084505338119,8.48659187267967,10.371,1.18908607075906,10.0287378199279,1.14455961744085,-21.48867669219,-30.2463840127374,-28.94791117884,5.08433973727972,6.84400000000002,-8.17201983045508,-11.6801019649975,-11.712183575876,1.96571375347109,5.55083246506992,8.11600000000002,6.23191344276183,5.83068419099536,3.53077605923051,0.733224488958833,-26.6436812233528,-22.8843900518554,-37.2125526363242,-10.6575979044622,-10.1784263729654,15.1826838964252,14.4692626346184,-21.012411655237,-17.7471710108087,3.60574473960004,-21.5472358544872,48.7347603566906,-48.3995564951982,-25.5479881995079,1.22800129937483,3.50922305059659,-5.05194025537178,-23.3659869408578,-12.0618403048452,4.5585261859969,5.8337565667938,4.23123370437485,10.4612511940631,4.45569312388257,15.5655613974495,4.17180657053191,11.84,8.40400000000001
"1906",4.62400000000001,-5.41289889330639,5.41475543576329,-25.4674712713021,-1.33122665960808,2.09982077936283,4.94900000000001,1.13258487205733,0.886333978606979,1.79804146641511,-6.15766517902399,-4.91792108699373,1.25544761422446,8.315,6.60100000000001,3.18958939770166,2.90177846364675,51.2524526727154,4.69300315699983,4.779,2.61632395943831,4.03163408397874,2.01704162433673,-6.64694991335088,-0.064738659406032,-5.90362165118201,4.26845613568228,4.86633329833322,-2.48272027571197,6.47910631306551,16.7658008591007,7.895,9.82014773955278,6.62305851122708,8.11185934731989,12.504,-2.6288281939688,-1.06911265102593,14.0205781902627,-0.926361468585927,5.16639884975025,1.14404744003877,8.0534087631739,9.79699999999997,0.776219407415055,9.50382121991614,0.96334342156832,-22.1450969187197,-30.8287865036449,-29.5184614723968,4.76387218744714,6.70773139479329,-8.66600124673155,-11.8086029850851,-11.8063288081827,1.63772303759152,5.27283246506992,7.77600000000002,6.10991344276183,5.65068419099536,3.31369454639428,0.489246015509263,-27.1438109809736,-23.2441668754659,-37.924892482749,-10.8049683049678,-10.2979761967489,14.8261311712795,14.2268939488934,-21.3319956925602,-18.2941853116617,3.34175997555924,-21.8713483723475,47.8065974499165,-49.1829098005738,-26.0243323342042,1.08746169042774,3.19268829968478,-5.10317376021257,-23.7609382664763,-12.1439173837317,4.16794726069615,5.64844600364908,3.6943932756371,10.050617897423,4.23564233788359,15.3008234220269,3.91563414722599,11.281,8.08800000000001
"1905",4.30400000000001,-5.80167693173373,5.24594096789604,-25.8717730232192,-1.41321046371447,2.0046953303951,4.68700000000001,0.962142770450455,0.721312453332724,1.70769263492384,-6.20680042795318,-5.06782449588383,0.992748212130147,7.852,5.96600000000001,2.86430007963667,2.59334405693148,50.319727894474,4.33900315699983,4.593,2.45020408751029,3.80112869445419,1.76747083032458,-7.50476033430479,-0.23650471498723,-5.99226873518855,4.03701391387801,4.49633329833322,-2.8121243938508,6.2360279873826,16.5554287873204,7.625,9.52161363455551,6.12505851122708,7.97785934731989,11.22,-2.75253454369867,-1.06911265102593,13.9514143946562,-1.13547576618483,4.89085605198963,0.881961808336873,7.63293711799406,9.04699999999997,0.360080276265947,8.97248071073619,0.783646744521211,-22.8018017620148,-31.4099915000415,-30.0885072569261,4.46076148753943,6.57405513536919,-9.15746534243848,-11.9354961213585,-11.8958820984087,1.30985083391046,4.98083246506992,7.45100000000002,5.94991344276183,5.54268419099536,3.09877306515695,0.245267374268811,-27.642799040257,-23.6030976187374,-38.6272612877743,-10.9492748747323,-10.4147017230879,14.4695784343844,13.9845252611408,-21.6505054636772,-18.8411996092199,3.07777597406426,-22.1946664485586,46.8671707227105,-49.9619462001196,-26.4981317637283,0.952247998995664,2.87638282104867,-5.14536626728674,-24.1550034813813,-12.2225515463672,3.76935587271901,5.46313544579885,3.15551277146457,9.63620575799259,4.01751161729445,15.0370069920169,3.66046638548231,10.629,7.73600000000001
