"","ACSA","ASTR","FAGR","FRAX","LITU","POGR","QUAL","QURU","SAAL","TIAM","ULRU"
"1997",4.60976454789858,0.351612177676914,2.33142881509159,2.08665876327528,5.06182895849722,0.132074274020692,3.94094782079718,7.71333534188201,0.500782288732554,1.25829744996582,0.320645517372044
"1998",4.77618361096459,0.367259000626214,2.41672589732509,2.15684926563618,5.19559298324326,0.134115606431804,4.02105896483839,7.9173337827011,0.52064977556043,1.30109839961258,0.327429858559677
"1999",4.93591210510664,0.379109079993037,2.4935790175912,2.21348470128108,5.32480109600861,0.137300337431653,4.09653547218302,8.06186459484586,0.541325443264936,1.34562711729192,0.335393279856169
"2000",5.09454023340389,0.392619287178423,2.57035890348072,2.27657054812638,5.43017908167828,0.139033458786646,4.17841624299933,8.20151967570102,0.567557526124348,1.39011447847717,0.344999427846716
"2001",5.26862705218805,0.404907591330567,2.65224949173585,2.346857287152,5.58078125574516,0.140976178430174,4.28481776030946,8.37479955839666,0.592589348775026,1.43006220410763,0.357362620456831
"2002",5.43364291982228,0.413613750391013,2.72420524983337,2.41490072854398,5.70695109040306,0.142268162037965,4.36458314496286,8.53431191363332,0.616910859960298,1.45818694850451,0.365938247787008
"2003",5.59935790182404,0.424015260791048,2.80568291948294,2.47751142939759,5.80838150774149,0.143368197296882,4.43845624606971,8.70867493907453,0.648935787534145,1.48524237238415,0.373212781618004
"2004",5.73907428971928,0.432597535441798,2.88624896395186,2.53540788918739,5.94085282139038,0.145255189842576,4.51396070567936,8.87371565663106,0.675569547798461,1.52034229114612,0.379971958192588
"2005",5.8885638351025,0.446483087464548,2.96149296529269,2.5913191415691,6.06553158187055,0.14642364814703,4.58636324857067,9.03325459900137,0.704582213855578,1.54237833343435,0.38784279667515
"2006",6.02302282244827,0.451563614671265,3.04120329122393,2.66241170421918,6.20471406971774,0.148002457349997,4.6685443434946,9.1884055287282,0.731381926209686,1.58279943473042,0.395207217717361
"2007",6.12656966575862,0.455705726206535,3.11534315837782,2.73340475881402,6.28062825994319,0.148555553064191,4.74418631482509,9.33480766664825,0.755657711032475,1.62294076147214,0.401876651698033
"2008",6.26731520197066,0.459060510423755,3.19187014030051,2.78402632127258,6.3775182322743,0.149109864738079,4.8258929310266,9.49726640861336,0.783013221916029,1.653163451957,0.407477625845357
"2009",6.39345118247416,0.462828658134065,3.27111840200009,2.83696562497775,6.50828373770612,0.154316931481469,4.90745996225929,9.67275074614953,0.805810247691146,1.70183468156244,0.413102945753953
"2010",6.51639418606278,0.468814672512411,3.34881619153005,2.91331134176707,6.64977087473839,0.159508622278829,4.98590652360269,9.82485002103593,0.828861327595699,1.73749006179503,0.418513619846287
"2011",6.60139346214427,0.472091505381227,3.40682094122204,2.97372525257309,6.73045858615346,0.164678354228916,5.05870751719839,9.9736926938324,0.854278018998897,1.75627655887394,0.422926948373387
"2012",6.67376570088318,0.477177800527321,3.46826257811232,3.0208059373212,6.76749681844355,0.169819653261184,5.11365256697415,10.11501646885,0.873221954476801,1.76916460812323,0.429776497821135
"2013",6.74414941861124,0.481250720443069,3.55685909944395,3.07725448921526,6.80970685788297,0.174926164316678,5.19201419917,10.2815474799099,0.899330828020806,1.79239477763079,0.438233170823654
"2014",6.91290764028807,0.493391166510685,3.56814085287812,3.09792961455798,6.9134202717572,0.179991661085841,5.22214872676684,10.3657961529545,0.907061295614357,1.83017078642861,0.443041797755793
