"TreeID","PlotID","site","tree","species","canopy.class","live.dead","dbh","stems","total.cores","BA.cm2","BA.m2.ha","dens.stem.ha","notes","distance","azimuth","plot","Dated"
"MOA004","MOA","Missouri Ozark",4,"JUVI","C","LIVE",27.32,1,2,586.2,0.466489,7.957747155,NA,9.77,312,"A",NA
"MOA005","MOA","Missouri Ozark",5,"JUVI","S","LIVE",14.15,1,2,157.3,0.29618713,18.83490451,NA,6.3,315,"A",NA
"MOA006","MOA","Missouri Ozark",6,"JUVI","S","LIVE",17.3,1,2,235.1,0.442736686,18.83490451,NA,2.3,335,"A",NA
"MOA007","MOA","Missouri Ozark",7,"JUVI","S","LIVE",21.05,1,2,348,0.276939063,7.957747155,NA,7.81,284,"A",NA
"MOA008","MOA","Missouri Ozark",8,"CAOV","C","LIVE",27.07,1,2,575.5,0.457990563,7.957747155,NA,11.2,223,"A",NA
"MOA009","MOA","Missouri Ozark",9,"CAOV","C","LIVE",14.65,1,2,168.6,0.317488905,18.83490451,NA,11.2,223,"A",NA
"MOA010","MOA","Missouri Ozark",10,"JUVI","S","LIVE",16.19,1,2,205.9,0.38774571,18.83490451,NA,5.01,235,"A",NA
"MOA011","MOA","Missouri Ozark",11,"CATE","I","LIVE",20.3,1,2,323.7,0.25755625,7.957747155,NA,3.73,225,"A",NA
"MOA012","MOA","Missouri Ozark",12,"CATE","I","LIVE",14.27,1,2,159.9,0.301232101,18.83490451,NA,3.84,222,"A",NA
"MOA013","MOA","Missouri Ozark",13,"CAOV","S","LIVE",13.52,1,2,143.6,0.2704,18.83490451,NA,5.29,185,"A",NA
"MOA014","MOA","Missouri Ozark",14,"QUAL","D","LIVE",43.29,1,2,1471.9,1.171265063,7.957747155,NA,7.95,165,"A",NA
"MOA015","MOA","Missouri Ozark",15,"QUAL","D","LIVE",38.78,1,2,1181.2,0.93993025,7.957747155,NA,7.48,168,"A",NA
"MOA016","MOA","Missouri Ozark",16,"CAOV","D","LIVE",12.07,1,2,114.4,0.215510207,18.83490451,NA,12.5,130,"A",NA
"MOA017","MOA","Missouri Ozark",17,"QUVE","D","LIVE",35.3,1,2,978.7,0.77880625,7.957747155,NA,9.84,121,"A",NA
"MOA018","MOA","Missouri Ozark",18,"CAOV","I","LIVE",14.52,1,2,165.6,0.31187929,18.83490451,NA,11.35,107,"A",NA
"MOA019","MOA","Missouri Ozark",19,"CALA","S","LIVE",11.71,1,2,107.7,0.202846302,18.83490451,NA,4.66,103,"A",NA
"MOA020","MOA","Missouri Ozark",20,"CACO","C","LIVE",22.8,1,2,408.3,0.3249,7.957747155,NA,10.25,45,"A",NA
"MOA021","MOA","Missouri Ozark",21,"ULRU","S","LIVE",22.8,1,2,408.3,0.3249,7.957747155,NA,2.86,40,"A",NA
"MOA022","MOA","Missouri Ozark",22,"JUVI","I","LIVE",22.63,1,2,402.2,0.320073063,7.957747155,NA,2.92,75,"A",NA
"MOA023","MOA","Missouri Ozark",23,"JUVI","C","LIVE",16.48,1,2,213.3,0.401760947,18.83490451,NA,6.46,71,"A",NA
"MOA024","MOA","Missouri Ozark",24,"JUVI","C","LIVE",16.21,1,2,206.4,0.38870429,18.83490451,NA,7.9,89,"A",NA
"MOA025","MOA","Missouri Ozark",25,"CAOV","D","LIVE",26.92,1,2,569.2,0.452929,7.957747155,NA,12.7,60,"A",NA
"MOA026","MOA","Missouri Ozark",26,"CAOV","D","LIVE",18.51,1,2,269.1,0.506834467,18.83490451,NA,12.85,59,"A",NA
"MOA027","MOA","Missouri Ozark",27,"QURU","D","LIVE",40.4,1,2,1281.9,1.0201,7.957747155,NA,17.24,30,"A",NA
"MOA028","MOA","Missouri Ozark",28,"QURU","D","LIVE",31.88,1,2,798.2,0.635209,7.957747155,NA,17.78,30,"A",NA
"MOA029","MOA","Missouri Ozark",29,"QURU","D","LIVE",60.8,1,2,2903.3,2.3104,7.957747155,NA,19.8,23,"A",NA
"MOA030","MOA","Missouri Ozark",30,"CACO","I","LIVE",23.05,1,2,417.3,0.332064063,7.957747155,NA,18.1,342,"A",NA
"MOA031","MOA","Missouri Ozark",31,"CACO","C","LIVE",37.77,1,2,1120.4,0.891608063,7.957747155,NA,18.07,325,"A",NA
"MOA032","MOA","Missouri Ozark",32,"JUVI","C","LIVE",26.8,1,2,564.1,0.4489,7.957747155,NA,13.71,315,"A",NA
"MOA033","MOA","Missouri Ozark",33,"QURU",NA,"DEAD",40.72,1,2,1302.3,1.036324,7.957747155,NA,14.87,280,"A",NA
"MOA034","MOA","Missouri Ozark",34,"JUVI","S","LIVE",22.3,1,2,390.6,0.31080625,7.957747155,NA,16.09,280,"A",NA
"MOA035","MOA","Missouri Ozark",35,"QUAL","D","LIVE",47.22,1,2,1751.2,1.39358025,7.957747155,NA,14.22,228,"A",NA
"MOA036","MOA","Missouri Ozark",36,"QUAL","C","LIVE",37.38,1,2,1097.4,0.87329025,7.957747155,NA,16.6,188,"A",NA
"MOA037","MOA","Missouri Ozark",37,"QUVE",NA,"DEAD",29.71,1,0,693.3,0.551677563,7.957747155,"Wasp Nest: No core",18.61,169,"A",NA
"MOA038","MOA","Missouri Ozark",38,"CAOV","D","LIVE",27.11,1,0,577.2,0.459345063,7.957747155,NA,19.94,135,"A",NA
"MOA039","MOA","Missouri Ozark",39,"CAOV","C","LIVE",24.46,1,2,469.9,0.37393225,7.957747155,NA,13.75,140,"A",NA
"MOA040","MOA","Missouri Ozark",40,"QURU","D","LIVE",30.44,1,0,727.7,0.579121,7.957747155,NA,19.51,98,"A",NA
"MOA041","MOA","Missouri Ozark",41,"QURU","D","LIVE",33.46,1,0,879.3,0.69973225,7.957747155,NA,18.82,94,"A",NA
"MOA042","MOA","Missouri Ozark",42,"QURU","D","LIVE",28.81,1,0,651.9,0.518760063,7.957747155,NA,19.88,93,"A",NA
"MOA043","MOA","Missouri Ozark",43,"QUVE",NA,"DEAD",40.72,1,2,1302.3,1.036324,7.957747155,NA,19.52,73,"A",NA
"MOA044","MOA","Missouri Ozark",44,"QUVE",NA,"DEAD",41.42,1,2,1347.4,1.07226025,7.957747155,NA,19.31,72,"A",NA
"MOA045","MOA","Missouri Ozark",45,"QURU","D","LIVE",46.37,1,2,1688.7,1.343860563,7.957747155,NA,17.21,50,"A",NA
"MOB001","MOB","Missouri Ozark",1,"CAOV","C","LIVE",23.61,1,0,437.8,0.348395063,7.957747155,"tag: 189",12.32,205,"B",NA
"MOB002","MOB","Missouri Ozark",2,"CAOV","C","LIVE",16.72,1,0,219.6,0.413547929,18.83490451,"tag: 190",12.46,207,"B",NA
"MOB003","MOB","Missouri Ozark",3,"CAOV","C","LIVE",15.14,1,0,180,0.339082249,18.83490451,"tag: 188",12.88,209,"B",NA
"MOB004","MOB","Missouri Ozark",4,"CARYA",NA,"DEAD",14.02,1,0,154.4,0.290769822,18.83490451,"tag: 153",9.15,184,"B",NA
"MOB005","MOB","Missouri Ozark",5,"CAOV","C","LIVE",26.95,1,0,570.4,0.453939063,7.957747155,"tag: 155",10,165,"B",NA
"MOB006","MOB","Missouri Ozark",6,"QUAL","C","LIVE",59.86,1,0,2814.3,2.23951225,7.957747155,"tag: 158",10.99,142,"B",NA
"MOB007","MOB","Missouri Ozark",7,"CATE","C","LIVE",25.4,1,2,506.7,0.403225,7.957747155,NA,5.07,100,"B",NA
"MOB008","MOB","Missouri Ozark",8,"CACO","C","LIVE",28.3,1,2,629,0.50055625,7.957747155,NA,5.17,76,"B",NA
"MOB009","MOB","Missouri Ozark",9,"QUAL","C","LIVE",43.71,1,2,1500.6,1.194102563,7.957747155,NA,6.59,74,"B",NA
"MOB010","MOB","Missouri Ozark",10,"FRAM","C","LIVE",29.7,1,2,692.8,0.55130625,7.957747155,NA,7.44,50,"B",NA
"MOB011","MOB","Missouri Ozark",11,"FRAM","C","LIVE",29.5,1,2,683.5,0.54390625,7.957747155,NA,7.81,52,"B",NA
"MOB012","MOB","Missouri Ozark",12,"FRAM","C","LIVE",33.9,1,2,902.6,0.71825625,7.957747155,NA,8.06,48,"B",NA
"MOB013","MOB","Missouri Ozark",13,"ACSA","S","LIVE",11.98,1,2,112.7,0.212308284,18.83490451,NA,10.52,50,"B",NA
"MOB014","MOB","Missouri Ozark",14,"CAOV","C","LIVE",30.3,1,2,721.1,0.57380625,7.957747155,NA,11.97,59,"B",NA
"MOB015","MOB","Missouri Ozark",15,"CAOV","C","LIVE",23.6,1,2,437.4,0.3481,7.957747155,NA,8.57,90,"B",NA
"MOB016","MOB","Missouri Ozark",16,"CAOV","C","LIVE",22.6,1,2,401.1,0.319225,7.957747155,"SPLIT STEM",8.8,6,"B",NA
"MOB017","MOB","Missouri Ozark",17,"CAOV","C","LIVE",15.2,1,2,181.5,0.341775148,18.83490451,"SPLIT STEM",8.45,4,"B",NA
"MOB018","MOB","Missouri Ozark",18,"CACO","C","LIVE",20.6,1,2,333.3,0.265225,7.957747155,NA,12.48,309,"B",NA
"MOB019","MOB","Missouri Ozark",19,"QUAL","C","LIVE",37.6,1,2,1110.4,0.8836,7.957747155,"SPLIT STEM",9.69,273,"B",NA
"MOB020","MOB","Missouri Ozark",20,"QUAL","C","LIVE",30.9,1,2,749.9,0.59675625,7.957747155,"SPLIT STEM",10.2,275,"B",NA
"MOB021","MOB","Missouri Ozark",21,"QUAL","C","LIVE",30.9,1,2,749.9,0.59675625,7.957747155,NA,9.66,277,"B",NA
"MOB022","MOB","Missouri Ozark",22,"QUAL",NA,"DEAD",13.7,1,2,147.4,0.277647929,18.83490451,NA,10.03,254,"B",NA
"MOB023","MOB","Missouri Ozark",23,"QUAL",NA,"DEAD",12.3,1,2,118.8,0.223801775,18.83490451,NA,9.96,252,"B",NA
"MOB024","MOB","Missouri Ozark",24,"CARYA",NA,"DEAD",10.7,1,2,89.9,0.169363905,18.83490451,NA,8.05,234,"B",NA
"MOB025","MOB","Missouri Ozark",25,"JUVI","S","LIVE",15.9,1,0,198.6,0.37397929,18.83490451,"tag: 43",9.76,229,"B",NA
"MOB026","MOB","Missouri Ozark",26,"JUVI","S","LIVE",13.2,1,2,136.8,0.257751479,18.83490451,NA,4.98,226,"B",NA
"MOB027","MOB","Missouri Ozark",27,"JUVI","S","LIVE",11.6,1,2,105.7,0.199053254,18.83490451,NA,2.97,244,"B",NA
"MOB028","MOB","Missouri Ozark",28,"QUAL","C","LIVE",47,1,0,1734.9,1.380625,7.957747155,"tag: 158",18.4,180,"B",NA
"MOB029","MOB","Missouri Ozark",29,"QUAL","C","LIVE",32.4,1,0,824.5,0.6561,7.957747155,"tag: 159",16.81,141,"B",NA
"MOB030","MOB","Missouri Ozark",30,"QUAL","C","LIVE",34.9,1,0,956.6,0.76125625,7.957747155,"tag: 38",19.54,136,"B",NA
"MOB031","MOB","Missouri Ozark",31,"QUMU","C","LIVE",20.2,1,2,320.5,0.255025,7.957747155,NA,16.92,104,"B",NA
"MOB032","MOB","Missouri Ozark",32,"QUMU","C","LIVE",21.3,1,2,356.3,0.28355625,7.957747155,NA,16.97,106,"B",NA
"MOB033","MOB","Missouri Ozark",33,"QUAL","C","LIVE",43.7,1,2,1499.9,1.19355625,7.957747155,NA,19.17,84,"B",NA
"MOB034","MOB","Missouri Ozark",34,"CAOV","C","LIVE",24.1,1,2,456.2,0.36300625,7.957747155,NA,14.04,46,"B",NA
"MOB035","MOB","Missouri Ozark",35,"CATE","C","LIVE",29.5,1,2,683.5,0.54390625,7.957747155,NA,17.55,36,"B",NA
"MOB036","MOB","Missouri Ozark",36,"CATE","C","LIVE",27,1,0,572.6,0.455625,7.957747155,"tag: 119",19.31,8,"B",NA
"MOB037","MOB","Missouri Ozark",37,"CATE","C","LIVE",30.2,1,0,716.3,0.570025,7.957747155,"tag: 118",19.97,9,"B",NA
"MOB038","MOB","Missouri Ozark",38,"JUVI","C","LIVE",27.9,1,0,611.4,0.48650625,7.957747155,"tag: 123",16.05,322,"B",NA
"MOB039","MOB","Missouri Ozark",39,"QUAL","C","LIVE",84.3,1,4,5581.4,4.44155625,7.957747155,"Bulge.  Took 3/4 cores",16.08,290,"B",NA
"MOB040","MOB","Missouri Ozark",40,"JUVI","S","LIVE",22.8,1,2,408.3,0.3249,7.957747155,NA,16.41,274,"B",NA
"MOB041","MOB","Missouri Ozark",41,"JUVI","S","LIVE",23,1,2,415.5,0.330625,7.957747155,NA,18.29,250,"B",NA
"MOB042","MOB","Missouri Ozark",42,"JUVI","C","LIVE",29.8,1,2,697.5,0.555025,7.957747155,"ask about bands",16.81,224,"B",NA
"MOC001","MOC","Missouri Ozark",1,"ACSA","S","LIVE",15.49,1,2,188.4,0.354940976,18.83490451,NA,11.27,146,"C",NA
"MOC002","MOC","Missouri Ozark",2,"ACSA","S","LIVE",13.06,1,2,134,0.252313018,18.83490451,NA,11.23,146,"C",NA
"MOC003","MOC","Missouri Ozark",3,"QUVE","C","LIVE",44.4,1,2,1548.3,1.2321,7.957747155,"rotten, 2 partial cores",10.19,135,"C",NA
"MOC004","MOC","Missouri Ozark",4,"ACSA","S","LIVE",15.4,1,2,186.3,0.350828402,18.83490451,NA,5.64,122,"C",NA
"MOC005","MOC","Missouri Ozark",5,"CACO","C","LIVE",19.5,1,2,298.6,0.5625,18.83490451,NA,9.57,116,"C",NA
"MOC006","MOC","Missouri Ozark",6,"CACO","S","LIVE",13.2,1,2,136.8,0.257751479,18.83490451,NA,12.54,84,"C",NA
"MOC007","MOC","Missouri Ozark",7,"CACO","S","LIVE",11.5,1,2,103.9,0.195636095,18.83490451,NA,12.63,82,"C",NA
"MOC008","MOC","Missouri Ozark",8,"QUVE","C","LIVE",42.9,1,2,1445.5,1.15025625,7.957747155,NA,12.34,70,"C",NA
"MOC009","MOC","Missouri Ozark",9,"QUVE","C","LIVE",25.4,1,2,506.7,0.403225,7.957747155,NA,11.15,70,"C",NA
"MOC010","MOC","Missouri Ozark",10,"CAOV","C","LIVE",29.6,1,2,688.1,0.5476,7.957747155,NA,6.09,61,"C",NA
"MOC011","MOC","Missouri Ozark",11,"CAOV",NA,"DEAD",14.2,1,2,158.4,0.298284024,18.83490451,NA,2.66,62,"C",NA
"MOC012","MOC","Missouri Ozark",12,"QURU","C","LIVE",24.9,1,2,487,0.38750625,7.957747155,NA,9.72,315,"C",NA
"MOC013","MOC","Missouri Ozark",13,"QUAL","C","LIVE",27.8,1,2,607,0.483025,7.957747155,NA,9.59,310,"C",NA
"MOC014","MOC","Missouri Ozark",14,"QUVE",NA,"DEAD",39.7,1,2,1237.9,0.98505625,7.957747155,NA,7.84,309,"C",NA
"MOC015","MOC","Missouri Ozark",15,"QUAL","I","LIVE",31.7,1,2,789.2,0.62805625,7.957747155,NA,7.98,300,"C",NA
"MOC016","MOC","Missouri Ozark",16,"QURU","C","LIVE",23.2,1,2,422.7,0.3364,7.957747155,NA,6.12,290,"C",NA
"MOC017","MOC","Missouri Ozark",17,"FRAM","I","LIVE",12.8,1,2,128.7,0.242366864,18.83490451,NA,5.41,250,"C",NA
"MOC018","MOC","Missouri Ozark",18,"CATE","I","LIVE",18.5,1,2,268.8,0.506286982,18.83490451,NA,3.72,240,"C",NA
"MOC019","MOC","Missouri Ozark",19,"CARYA",NA,"DEAD",10.1,1,2,80.1,0.150902367,18.83490451,NA,10.07,240,"C",NA
"MOC020","MOC","Missouri Ozark",20,"QUAL","D","LIVE",52.2,1,2,2140.1,1.703025,7.957747155,NA,8.88,230,"C",NA
"MOC021","MOC","Missouri Ozark",21,"ULRU","S","LIVE",11.1,1,2,96.8,0.182263314,18.83490451,NA,8.24,215,"C",NA
"MOC022","MOC","Missouri Ozark",22,"ACSA","S","LIVE",11.1,1,2,96.8,0.182263314,18.83490451,NA,10.1,210,"C",NA
"MOC023","MOC","Missouri Ozark",23,"QUVE",NA,"DEAD",27.5,1,2,594,0.47265625,7.957747155,NA,5.71,160,"C",NA
"MOC024","MOC","Missouri Ozark",24,"QUVE","D","LIVE",49.4,1,2,1916.7,1.525225,7.957747155,NA,5.02,153,"C",NA
"MOC025","MOC","Missouri Ozark",25,"CATE","S","LIVE",11.1,1,2,96.8,0.182263314,18.83490451,NA,5.15,145,"C",NA
"MOC026","MOC","Missouri Ozark",26,"ACSA","S","LIVE",12.7,1,2,126.7,0.238594675,18.83490451,NA,3.46,153,"C",NA
"MOC027","MOC","Missouri Ozark",27,"CARYA",NA,"DEAD",26.3,1,2,543.3,0.43230625,7.957747155,NA,15.16,125,"C",NA
"MOC028","MOC","Missouri Ozark",28,"CACO","C","LIVE",28.3,1,2,629,0.50055625,7.957747155,NA,15.02,112,"C",NA
"MOC029","MOC","Missouri Ozark",29,"CARYA",NA,"DEAD",23.85,1,0,446.8,0.355514063,7.957747155,NA,14.52,105,"C",NA
"MOC030","MOC","Missouri Ozark",30,"ACSA","I","LIVE",21.6,1,2,366.4,0.2916,7.957747155,NA,19.35,118,"C",NA
"MOC031","MOC","Missouri Ozark",31,"FRAM","C","LIVE",25.3,1,2,502.7,0.40005625,7.957747155,NA,17.77,90,"C",NA
"MOC032","MOC","Missouri Ozark",32,"CATE","C","LIVE",26.1,1,2,535,0.42575625,7.957747155,NA,15.64,85,"C",NA
"MOC033","MOC","Missouri Ozark",33,"CAOV","C","LIVE",36.9,1,2,1069.4,0.85100625,7.957747155,NA,17.13,63,"C",NA
"MOC034","MOC","Missouri Ozark",34,"CAOV",NA,"DEAD",23.2,1,1,422.7,0.3364,7.957747155,NA,16.77,55,"C",NA
"MOC035","MOC","Missouri Ozark",35,"QUVE","C","LIVE",33.1,1,2,860.5,0.68475625,7.957747155,NA,19.86,46,"C",NA
"MOC036","MOC","Missouri Ozark",36,"JUVI","C","LIVE",32.5,1,2,829.6,0.66015625,7.957747155,NA,15.59,15,"C",NA
"MOC037","MOC","Missouri Ozark",37,"CAOV","S","LIVE",22,1,2,380.1,0.3025,7.957747155,NA,13.8,348,"C",NA
"MOC038","MOC","Missouri Ozark",38,"QUAL","C","LIVE",31.1,1,2,759.6,0.60450625,7.957747155,NA,16.8,325,"C",NA
"MOC039","MOC","Missouri Ozark",39,"QUVE",NA,"DEAD",39.9,1,2,1250.4,0.99500625,7.957747155,NA,18.79,325,"C",NA
"MOC040","MOC","Missouri Ozark",40,"QUVE",NA,"DEAD",48.3,1,2,1832.2,1.45805625,7.957747155,NA,19.95,322,"C",NA
"MOC041","MOC","Missouri Ozark",41,"QUAL","C","LIVE",33.9,1,0,902.6,0.71825625,7.957747155,"tag: 88",19.58,303,"C",NA
"MOC042","MOC","Missouri Ozark",42,"QUAL","C","LIVE",28.7,1,0,646.9,0.51480625,7.957747155,"tag: 87",19.68,302,"C",NA
"MOC043","MOC","Missouri Ozark",43,"QUAL","C","LIVE",26.1,1,0,535,0.42575625,7.957747155,"tag: 96",19.97,270,"C",NA
"MOC044","MOC","Missouri Ozark",44,"QUAL","C","LIVE",29.7,1,0,692.8,0.55130625,7.957747155,"tag:95",18.14,270,"C",NA
"MOC045","MOC","Missouri Ozark",45,"QUAL","C","LIVE",28.6,1,0,642.4,0.511225,7.957747155,"tag: 3491",14.72,268,"C",NA
"MOC046","MOC","Missouri Ozark",46,"QUAL","C","LIVE",26.6,1,0,555.7,0.442225,7.957747155,"tag: 3492",14.17,265,"C",NA
"MOC047","MOC","Missouri Ozark",47,"QUAL",NA,"DEAD",34.5,1,2,934.8,0.74390625,7.957747155,NA,15.81,220,"C",NA
"MOC048","MOC","Missouri Ozark",48,"QUAL","C","LIVE",47.4,1,2,1764.6,1.404225,7.957747155,NA,18.21,215,"C",NA
"MOC049","MOC","Missouri Ozark",49,"QUAL","C","LIVE",49.6,1,2,1932.2,1.5376,7.957747155,NA,17.62,180,"C",NA
"NCC001","NCC","North Carolina Coas",1,"PITA","C","LIVE",37.7,1,2,1116.3,NA,NA,NA,NA,NA,"C",NA
"NCC002","NCC","North Carolina Coas",2,"PITA","C","LIVE",37.8,1,2,1122.2,NA,NA,NA,NA,NA,"C",NA
"NCC003","NCC","North Carolina Coas",3,"PITA","C","LIVE",45.9,1,2,1654.7,NA,NA,NA,NA,NA,"C",NA
"NCC004","NCC","North Carolina Coas",4,"PITA","C","LIVE",43.1,1,2,1459,NA,NA,NA,NA,NA,"C",NA
"NCC005","NCC","North Carolina Coas",5,"PITA","C","LIVE",44,1,2,1520.5,NA,NA,NA,NA,NA,"C",NA
"NCC006","NCC","North Carolina Coas",6,"PITA","C","LIVE",38,1,2,1134.1,NA,NA,NA,NA,NA,"C",NA
"NCC007","NCC","North Carolina Coas",7,"PITA","C","LIVE",38.9,1,2,1188.5,NA,NA,NA,NA,NA,"C",NA
"NCC008","NCC","North Carolina Coas",8,"PITA","C","LIVE",45.5,1,2,1626,NA,NA,NA,NA,NA,"C",NA
"NCC009","NCC","North Carolina Coas",9,"PITA","C","LIVE",50.2,1,2,1979.2,NA,NA,NA,NA,NA,"C",NA
"NCC010","NCC","North Carolina Coas",10,"PITA","C","LIVE",32.5,1,2,829.6,NA,NA,NA,NA,NA,"C",NA
"NCC011","NCC","North Carolina Coas",11,"PITA","C","LIVE",42.5,1,2,1418.6,NA,NA,NA,NA,NA,"C",NA
"NCC012","NCC","North Carolina Coas",12,"PITA","C","LIVE",44,1,2,1520.5,NA,NA,NA,NA,NA,"C",NA
"NCC013","NCC","North Carolina Coas",13,"PITA","C","LIVE",38.9,1,2,1188.5,NA,NA,NA,NA,NA,"C",NA
"NCC014","NCC","North Carolina Coas",14,"PITA","C","LIVE",42.8,1,2,1438.7,NA,NA,NA,NA,NA,"C",NA
"NCC015","NCC","North Carolina Coas",15,"PITA","C","LIVE",42.6,1,2,1425.3,NA,NA,NA,NA,NA,"C",NA
"NCC016","NCC","North Carolina Coas",16,"PITA","C","LIVE",29.9,1,2,702.2,NA,NA,NA,NA,NA,"C",NA
"NCC017","NCC","North Carolina Coas",17,"PITA","C","LIVE",42,1,2,1385.4,NA,NA,NA,NA,NA,"C",NA
"NCC018","NCC","North Carolina Coas",18,"PITA","C","LIVE",43.5,1,2,1486.2,NA,NA,NA,NA,NA,"C",NA
"NCC019","NCC","North Carolina Coas",19,"PITA","C","LIVE",49.1,1,2,1893.4,NA,NA,NA,NA,NA,"C",NA
"NCC020","NCC","North Carolina Coas",20,"PITA","C","LIVE",35.8,1,2,1006.6,NA,NA,NA,NA,NA,"C",NA
"OOA001","OOA","Oak Openings Toledo",1,"QUAL","C","LIVE",32.1,1,0,809.3,0.64400625,7.957747155,NA,5.03,76,"A",NA
"OOA002","OOA","Oak Openings Toledo",2,"ACRU","S","LIVE",11.32,1,0,100.6,0.189559763,18.83490451,NA,9.08,65,"A",NA
"OOA003","OOA","Oak Openings Toledo",3,"ACRU","S","LIVE",10.05,1,0,79.3,0.149411982,18.83490451,NA,10.98,88,"A",NA
"OOA004","OOA","Oak Openings Toledo",4,"ACRU","S","LIVE",13.11,1,0,135,0.254248669,18.83490451,NA,12.25,60,"A",NA
"OOA005","OOA","Oak Openings Toledo",5,"ACRU","S","LIVE",12.23,1,0,117.5,0.221261686,18.83490451,NA,9.82,40,"A",NA
"OOA006","OOA","Oak Openings Toledo",6,"QUAL","S","LIVE",19.91,1,0,311.3,0.586402515,18.83490451,NA,6.21,55,"A",NA
"OOA007","OOA","Oak Openings Toledo",7,"ACRU","S","LIVE",12.4,1,0,120.8,0.227455621,18.83490451,NA,5.36,25,"A",NA
"OOA008","OOA","Oak Openings Toledo",8,"QURU","D","LIVE",47.7,1,0,1787,1.42205625,7.957747155,NA,7.75,357,"A",NA
"OOA009","OOA","Oak Openings Toledo",9,"ACRU","S","LIVE",10.8,1,0,91.6,0.172544379,18.83490451,NA,6.59,330,"A",NA
"OOA010","OOA","Oak Openings Toledo",10,"ACRU","S","LIVE",15.8,1,0,196.1,0.369289941,18.83490451,NA,3.55,313,"A",NA
"OOA011","OOA","Oak Openings Toledo",11,"QURU","C","LIVE",32.2,1,0,814.3,0.648025,7.957747155,NA,4.5,297,"A",NA
"OOA012","OOA","Oak Openings Toledo",12,"ACRU","S","LIVE",10.5,1,0,86.6,0.163091716,18.83490451,NA,11.52,310,"A",NA
"OOA013","OOA","Oak Openings Toledo",13,"QUAL",NA,"DEAD",10.6,1,0,88.2,0.166213018,18.83490451,NA,7.4,288,"A",NA
"OOA014","OOA","Oak Openings Toledo",14,"QUAL","S","LIVE",12.5,1,0,122.7,0.231139053,18.83490451,NA,7.57,284,"A",NA
"OOA015","OOA","Oak Openings Toledo",15,"QURU","C","LIVE",46.1,1,0,1669.1,1.32825625,7.957747155,NA,7.09,250,"A",NA
"OOA016","OOA","Oak Openings Toledo",16,"QURU",NA,"DEAD",28.7,1,0,646.9,0.51480625,7.957747155,NA,7.52,247,"A",NA
"OOA017","OOA","Oak Openings Toledo",17,"QURU","C","LIVE",29.6,1,0,688.1,0.5476,7.957747155,NA,10.17,247,"A",NA
"OOA018","OOA","Oak Openings Toledo",18,"SAAL","S","LIVE",15.8,1,0,196.1,0.369289941,18.83490451,NA,10.9,254,"A",NA
"OOA019","OOA","Oak Openings Toledo",19,"ACRU","S","LIVE",10.6,1,0,88.2,0.166213018,18.83490451,NA,12.54,270,"A",NA
"OOA020","OOA","Oak Openings Toledo",20,"QURU","C","LIVE",41.1,1,0,1326.7,1.05575625,7.957747155,NA,12.39,220,"A",NA
"OOA021","OOA","Oak Openings Toledo",21,"QUAL","I","LIVE",20.3,1,0,323.7,0.25755625,7.957747155,NA,8.93,217,"A",NA
"OOA022","OOA","Oak Openings Toledo",22,"PRSE",NA,"DEAD",12.5,1,0,122.7,0.231139053,18.83490451,NA,5.44,220,"A",NA
"OOA023","OOA","Oak Openings Toledo",23,"QURU","D","LIVE",41.05,1,0,1323.5,1.053189063,7.957747155,NA,1.73,220,"A",NA
"OOA024","OOA","Oak Openings Toledo",24,"QUAL","I","LIVE",25.6,1,0,514.7,0.4096,7.957747155,NA,6.88,177,"A",NA
"OOA025","OOA","Oak Openings Toledo",25,"QUAL","I","LIVE",29,1,0,660.5,0.525625,7.957747155,NA,10.38,196,"A",NA
"OOA026","OOA","Oak Openings Toledo",26,"ACRU","S","LIVE",10,1,0,78.5,0.147928994,18.83490451,NA,12.09,162,"A",NA
"OOA027","OOA","Oak Openings Toledo",27,"QUAL","I","LIVE",18.3,1,0,263,0.495399408,18.83490451,NA,7.23,97,"A",NA
"OOA028","OOA","Oak Openings Toledo",28,"QURU","D","LIVE",55.2,1,0,2393.1,1.9044,7.957747155,NA,15.02,115,"A",NA
"OOA029","OOA","Oak Openings Toledo",29,"QUAL","I","LIVE",28.1,1,0,620.2,0.49350625,7.957747155,NA,13.77,90,"A",NA
"OOA030","OOA","Oak Openings Toledo",30,"QUVE","C","LIVE",32.3,1,0,819.4,0.65205625,7.957747155,NA,18,87,"A",NA
"OOA031","OOA","Oak Openings Toledo",31,"QUAL","I","LIVE",24.9,1,0,487,0.38750625,7.957747155,NA,13.94,77,"A",NA
"OOA032","OOA","Oak Openings Toledo",32,"PRSE",NA,"DEAD",22.9,1,0,411.9,0.32775625,7.957747155,NA,17.55,75,"A",NA
"OOA033","OOA","Oak Openings Toledo",33,"QUAL","I","LIVE",21,1,0,346.4,0.275625,7.957747155,NA,15.43,61,"A",NA
"OOA034","OOA","Oak Openings Toledo",34,"QUAL","C","LIVE",44.2,1,0,1534.4,1.221025,7.957747155,NA,15.27,33,"A",NA
"OOA035","OOA","Oak Openings Toledo",35,"QUAL","C","LIVE",42.1,1,0,1392,1.10775625,7.957747155,NA,17.19,18,"A",NA
"OOA036","OOA","Oak Openings Toledo",36,"ACSAC","I","LIVE",20.7,1,0,336.5,0.26780625,7.957747155,NA,17.97,0,"A",NA
"OOA037","OOA","Oak Openings Toledo",37,"QUVE","D","LIVE",56,1,0,2463,1.96,7.957747155,NA,16.38,345,"A",NA
