TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Basal Area (cm2),basal area (m2/ha),Density (stems/ha),notes,Distance,Azimuth
VLF015,VLF,Valles Caldera Lower,015,PIPO,NA,LIVE,23.6,1,2,437.4,3.038,69.44444444,,NA,NA
VLF016,VLF,Valles Caldera Lower,016,PIPO,NA,LIVE,27.4,1,2,589.6,4.095,69.44444444,,NA,NA
VLF017,VLF,Valles Caldera Lower,017,PIPO,NA,LIVE,19,1,2,283.5,1.969,69.44444444,,NA,NA
VLF018,VLF,Valles Caldera Lower,018,PIPO,NA,LIVE,31.9,1,2,799.2,5.550,69.44444444,,NA,NA
VLF019,VLF,Valles Caldera Lower,019,PIPO,NA,LIVE,20.9,1,2,343.1,2.382,69.44444444,,NA,NA
VLF020,VLF,Valles Caldera Lower,020,PIPO,NA,LIVE,19.5,1,2,298.6,2.074,69.44444444,,NA,NA
VLF021,VLF,Valles Caldera Lower,021,PIPO,NA,LIVE,14.2,1,2,158.4,1.100,69.44444444,,NA,NA
VLF022,VLF,Valles Caldera Lower,022,PIPO,NA,LIVE,26.3,1,2,543.3,3.773,69.44444444,,NA,NA
VLF023,VLF,Valles Caldera Lower,023,PIPO,NA,LIVE,19,1,2,283.5,1.969,69.44444444,,NA,NA
VLF024,VLF,Valles Caldera Lower,024,PIPO,NA,LIVE,10.2,1,2,81.7,0.567,69.44444444,,NA,NA
VLF025,VLF,Valles Caldera Lower,025,PIPO,NA,LIVE,34,1,2,907.9,6.305,69.44444444,,NA,NA
VLF051,VLF,Valles Caldera Lower,051,PIPO,NA,LIVE,24.3,1,2,463.8,3.221,69.44444444,,NA,NA
VLF052,VLF,Valles Caldera Lower,052,PIPO,NA,LIVE,29.1,1,2,665.1,4.619,69.44444444,,NA,NA
VLF053,VLF,Valles Caldera Lower,053,PIPO,NA,LIVE,20.4,1,2,326.9,2.270,69.44444444,,NA,NA
VLF054,VLF,Valles Caldera Lower,054,PIPO,NA,LIVE,10.8,1,2,91.6,0.636,69.44444444,,NA,NA
VLF055,VLF,Valles Caldera Lower,055,PIPO,NA,LIVE,10.7,1,2,89.9,0.624,69.44444444,,NA,NA
VLF056,VLF,Valles Caldera Lower,056,PIPO,NA,LIVE,16.5,1,2,213.8,1.485,69.44444444,,NA,NA
VLF057,VLF,Valles Caldera Lower,057,PIPO,NA,LIVE,32,1,2,804.2,5.585,69.44444444,,NA,NA
VLF058,VLF,Valles Caldera Lower,058,PIPO,NA,LIVE,22.3,1,2,390.6,2.712,69.44444444,,NA,NA
VLF059,VLF,Valles Caldera Lower,059,PIPO,NA,LIVE,25.2,1,2,498.8,3.464,69.44444444,,NA,NA
VLF060,VLF,Valles Caldera Lower,060,PIPO,NA,LIVE,16.5,1,2,213.8,1.485,69.44444444,,NA,NA
VLF061,VLF,Valles Caldera Lower,061,PIPO,NA,LIVE,34,1,2,907.9,6.305,69.44444444,,NA,NA
VLF062,VLF,Valles Caldera Lower,062,PIPO,NA,LIVE,18.4,1,2,265.9,1.847,69.44444444,,NA,NA
VLF063,VLF,Valles Caldera Lower,063,PIPO,NA,LIVE,10.2,1,2,81.7,0.567,69.44444444,,NA,NA
VLF064,VLF,Valles Caldera Lower,064,PIPO,NA,LIVE,30.1,1,2,711.6,4.942,69.44444444,,NA,NA
VLF065,VLF,Valles Caldera Lower,065,PIPO,NA,LIVE,19.4,1,2,295.6,2.053,69.44444444,,NA,NA
VLF066,VLF,Valles Caldera Lower,066,PIPO,NA,LIVE,17.5,1,2,240.5,1.670,69.44444444,,NA,NA
VLF067,VLF,Valles Caldera Lower,067,PIPO,NA,LIVE,24.3,1,2,463.8,3.221,69.44444444,,NA,NA
VLF068,VLF,Valles Caldera Lower,068,PIPO,NA,LIVE,14.1,1,2,156.1,1.084,69.44444444,,NA,NA
VLF069,VLF,Valles Caldera Lower,069,PIPO,NA,LIVE,21.4,1,2,359.7,2.498,69.44444444,,NA,NA
VLF070,VLF,Valles Caldera Lower,070,PIPO,NA,LIVE,14.5,1,2,165.1,1.147,69.44444444,,NA,NA
VLF071,VLF,Valles Caldera Lower,071,PIPO,NA,LIVE,11.2,1,2,98.5,0.684,69.44444444,,NA,NA
VLF072,VLF,Valles Caldera Lower,072,PIPO,NA,LIVE,31,1,2,754.8,5.241,69.44444444,,NA,NA
VLF073,VLF,Valles Caldera Lower,073,PIPO,NA,LIVE,11.7,1,2,107.5,0.747,69.44444444,,NA,NA
VLF074,VLF,Valles Caldera Lower,074,PIPO,NA,LIVE,27.2,1,2,581.1,4.035,69.44444444,,NA,NA
VLF075,VLF,Valles Caldera Lower,075,PIPO,NA,LIVE,26.2,1,2,539.1,3.744,69.44444444,,NA,NA
VLF101,VLF,Valles Caldera Lower,101,PIPO,NA,LIVE,27.5,1,2,594.0,0.952,16.02564103,,NA,NA
VLF102,VLF,Valles Caldera Lower,102,PIPO,NA,LIVE,36,1,2,1017.9,1.631,16.02564103,,NA,NA
VLF103,VLF,Valles Caldera Lower,103,PIPO,NA,LIVE,23.5,1,2,433.7,0.695,16.02564103,,NA,NA
VLF104,VLF,Valles Caldera Lower,104,PIPO,NA,LIVE,32.5,1,2,829.6,1.329,16.02564103,,NA,NA
VLF105,VLF,Valles Caldera Lower,105,PIPO,NA,LIVE,31.5,1,2,779.3,1.249,16.02564103,,NA,NA
VLF106,VLF,Valles Caldera Lower,106,PIPO,NA,LIVE,39,1,2,1194.6,1.914,16.02564103,,NA,NA
VLF107,VLF,Valles Caldera Lower,107,PIPO,NA,LIVE,25,1,2,490.9,0.787,16.02564103,,NA,NA
VLF108,VLF,Valles Caldera Lower,108,PIPO,NA,LIVE,33.5,1,2,881.4,1.413,16.02564103,,NA,NA
VLF109,VLF,Valles Caldera Lower,109,PIPO,NA,LIVE,34.5,1,2,934.8,1.498,16.02564103,,NA,NA
VLF110,VLF,Valles Caldera Lower,110,PIPO,NA,LIVE,11,1,2,95.0,0.152,16.02564103,,NA,NA
VLF111,VLF,Valles Caldera Lower,111,PIPO,NA,LIVE,16.5,1,2,213.8,0.343,16.02564103,,NA,NA
VLF112,VLF,Valles Caldera Lower,112,PIPO,NA,LIVE,24,1,2,452.4,0.725,16.02564103,,NA,NA
VLF113,VLF,Valles Caldera Lower,113,PIPO,NA,LIVE,27,1,2,572.6,0.918,16.02564103,,NA,NA
VLF114,VLF,Valles Caldera Lower,114,PIPO,NA,LIVE,36.5,1,2,1046.3,1.677,16.02564103,,NA,NA
VLF115,VLF,Valles Caldera Lower,115,PIPO,NA,LIVE,28,1,2,615.8,0.987,16.02564103,,NA,NA
VLF116,VLF,Valles Caldera Lower,116,PIPO,NA,LIVE,17.8,1,2,248.8,0.399,16.02564103,,NA,NA
VLF117,VLF,Valles Caldera Lower,117,PIPO,NA,LIVE,11.7,1,2,107.5,0.172,16.02564103,,NA,NA
VLF118,VLF,Valles Caldera Lower,118,PIPO,NA,LIVE,22.5,1,2,397.6,0.637,16.02564103,,NA,NA
VLF119,VLF,Valles Caldera Lower,119,PIPO,NA,LIVE,21.2,1,2,353.0,0.566,16.02564103,,NA,NA
VLF120,VLF,Valles Caldera Lower,120,PIPO,NA,LIVE,22,1,2,380.1,0.609,16.02564103,,NA,NA
VLF121,VLF,Valles Caldera Lower,121,PIPO,NA,LIVE,30,1,2,706.9,1.133,16.02564103,,NA,NA
VLF122,VLF,Valles Caldera Lower,122,PIPO,NA,LIVE,22.5,1,2,397.6,0.637,16.02564103,,NA,NA
VLF123,VLF,Valles Caldera Lower,123,PIPO,NA,LIVE,40.3,1,2,1275.6,2.044,16.02564103,,NA,NA
VLF124,VLF,Valles Caldera Lower,124,PIPO,NA,LIVE,16.7,1,2,219.0,0.351,16.02564103,,NA,NA
VLF125,VLF,Valles Caldera Lower,125,PIPO,NA,LIVE,34,1,2,907.9,1.455,16.02564103,,NA,NA
VLF126,VLF,Valles Caldera Lower,126,PIPO,NA,LIVE,23,1,2,415.5,0.666,16.02564103,,NA,NA
VLF127,VLF,Valles Caldera Lower,127,PIPO,NA,LIVE,40.4,1,2,1281.9,2.054,16.02564103,,NA,NA
VLF128,VLF,Valles Caldera Lower,128,PIPO,NA,LIVE,31.8,1,2,794.2,1.273,16.02564103,,NA,NA
VLF129,VLF,Valles Caldera Lower,129,PIPO,NA,LIVE,27,1,2,572.6,0.918,16.02564103,,NA,NA
VLF130,VLF,Valles Caldera Lower,130,PIPO,NA,LIVE,30.4,1,2,725.8,1.163,16.02564103,,NA,NA
VLF131,VLF,Valles Caldera Lower,131,PIPO,NA,LIVE,21.3,1,2,356.3,0.571,16.02564103,,NA,NA
VLF132,VLF,Valles Caldera Lower,132,PIPO,NA,LIVE,17.4,1,2,237.8,0.381,16.02564103,,NA,NA
VLF133,VLF,Valles Caldera Lower,133,PIPO,NA,LIVE,18.6,1,2,271.7,0.435,16.02564103,,NA,NA
VLF134,VLF,Valles Caldera Lower,134,PIPO,NA,LIVE,32.2,1,2,814.3,1.305,16.02564103,,NA,NA
VLF135,VLF,Valles Caldera Lower,135,PIPO,NA,LIVE,20.2,1,2,320.5,0.514,16.02564103,,NA,NA
VLF136,VLF,Valles Caldera Lower,136,PIPO,NA,LIVE,25.5,1,2,510.7,0.818,16.02564103,,NA,NA
VLF137,VLF,Valles Caldera Lower,137,PIPO,NA,LIVE,17,1,2,227.0,0.364,16.02564103,,NA,NA
VLF138,VLF,Valles Caldera Lower,138,PIPO,NA,LIVE,15.8,1,2,196.1,0.314,16.02564103,,NA,NA
VLF139,VLF,Valles Caldera Lower,139,PIPO,NA,LIVE,25.3,1,2,502.7,0.806,16.02564103,,NA,NA
VLF140,VLF,Valles Caldera Lower,140,PIPO,NA,LIVE,31.8,1,2,794.2,1.273,16.02564103,,NA,NA
VLF141,VLF,Valles Caldera Lower,141,PIPO,NA,LIVE,38.2,1,2,1146.1,1.837,16.02564103,,NA,NA
VLF142,VLF,Valles Caldera Lower,142,PIPO,NA,LIVE,27.2,1,2,581.1,0.931,16.02564103,,NA,NA
VLF143,VLF,Valles Caldera Lower,143,PIPO,NA,LIVE,37.9,1,2,1128.2,1.808,16.02564103,,NA,NA
VLF144,VLF,Valles Caldera Lower,144,PIPO,NA,LIVE,13.1,1,2,134.8,0.216,16.02564103,,NA,NA
VLF145,VLF,Valles Caldera Lower,145,PIPO,NA,LIVE,40.5,1,2,1288.2,2.065,16.02564103,,NA,NA
VLF146,VLF,Valles Caldera Lower,146,PIPO,NA,LIVE,23.5,1,2,433.7,0.695,16.02564103,,NA,NA
VLF147,VLF,Valles Caldera Lower,147,PIPO,NA,LIVE,18.3,1,2,263.0,0.422,16.02564103,,NA,NA
VLF148,VLF,Valles Caldera Lower,148,PIPO,NA,LIVE,16,1,2,201.1,0.322,16.02564103,,NA,NA
VLF149,VLF,Valles Caldera Lower,149,PIPO,NA,LIVE,18.6,1,2,271.7,0.435,16.02564103,,NA,NA
VLF150,VLF,Valles Caldera Lower,150,PIPO,NA,LIVE,39.8,1,2,1244.1,1.994,16.02564103,,NA,NA
VUF001,VUF,Valles Caldera Upper,001,PIEN,NA,LIVE,37.1,1,2,1081.0,1.877,17.36111111,,NA,NA
VUF002,VUF,Valles Caldera Upper,002,PIEN,NA,LIVE,34.8,1,2,951.1,1.651,17.36111111,,NA,NA
VUF003,VUF,Valles Caldera Upper,003,PIEN,NA,LIVE,29.3,1,2,674.3,1.171,17.36111111,,NA,NA
VUF004,VUF,Valles Caldera Upper,004,PIEN,NA,LIVE,17.8,1,2,248.8,0.432,17.36111111,,NA,NA
VUF005,VUF,Valles Caldera Upper,005,PIEN,NA,LIVE,25,1,2,490.9,0.852,17.36111111,,NA,NA
VUF006,VUF,Valles Caldera Upper,006,PIEN,NA,LIVE,16.1,1,2,203.6,0.353,17.36111111,,NA,NA
VUF007,VUF,Valles Caldera Upper,007,PIEN,NA,LIVE,15.7,1,2,193.6,0.336,17.36111111,,NA,NA
VUF008,VUF,Valles Caldera Upper,008,PIEN,NA,LIVE,10.8,1,2,91.6,0.159,17.36111111,,NA,NA
VUF009,VUF,Valles Caldera Upper,009,PIEN,NA,LIVE,13.4,1,2,141.0,0.245,17.36111111,,NA,NA
VUF010,VUF,Valles Caldera Upper,010,PIEN,NA,LIVE,26.9,1,2,568.3,0.987,17.36111111,,NA,NA
VUF011,VUF,Valles Caldera Upper,011,PIEN,NA,LIVE,28.8,1,2,651.4,1.131,17.36111111,,NA,NA
VUF012,VUF,Valles Caldera Upper,012,PIEN,NA,LIVE,12.3,1,2,118.8,0.206,17.36111111,,NA,NA
VUF013,VUF,Valles Caldera Upper,013,PIEN,NA,LIVE,27.1,1,2,576.8,1.001,17.36111111,,NA,NA
VUF014,VUF,Valles Caldera Upper,014,PIEN,NA,LIVE,10.3,1,2,83.3,0.145,17.36111111,,NA,NA
VUF015,VUF,Valles Caldera Upper,015,PIEN,NA,LIVE,22.4,1,2,394.1,0.684,17.36111111,,NA,NA
VUF016,VUF,Valles Caldera Upper,016,PIEN,NA,LIVE,13.6,1,2,145.3,0.252,17.36111111,,NA,NA
VUF017,VUF,Valles Caldera Upper,017,PIEN,NA,LIVE,53.6,1,2,2256.4,3.917,17.36111111,,NA,NA
VUF018,VUF,Valles Caldera Upper,018,PIEN,NA,LIVE,17.4,1,2,237.8,0.413,17.36111111,,NA,NA
VUF019,VUF,Valles Caldera Upper,019,PIEN,NA,LIVE,8.8,1,2,60.8,0.106,17.36111111,,NA,NA
VUF020,VUF,Valles Caldera Upper,020,PIEN,NA,LIVE,14.6,1,2,167.4,0.291,17.36111111,,NA,NA
VUF021,VUF,Valles Caldera Upper,021,PIEN,NA,LIVE,29,1,2,660.5,1.147,17.36111111,,NA,NA
VUF022,VUF,Valles Caldera Upper,022,PIEN,NA,LIVE,11.7,1,2,107.5,0.187,17.36111111,,NA,NA
VUF023,VUF,Valles Caldera Upper,023,PIEN,NA,LIVE,33,1,2,855.3,1.485,17.36111111,,NA,NA
VUF024,VUF,Valles Caldera Upper,024,PIEN,NA,LIVE,34.8,1,2,951.1,1.651,17.36111111,,NA,NA
VUF025,VUF,Valles Caldera Upper,025,PIEN,NA,LIVE,25.2,1,2,498.8,0.866,17.36111111,,NA,NA
VUF026,VUF,Valles Caldera Upper,026,PSME,NA,LIVE,17,1,2,227.0,0.394,17.36111111,,NA,NA
VUF027,VUF,Valles Caldera Upper,027,PIEN,NA,LIVE,25.3,1,2,502.7,0.873,17.36111111,,NA,NA
VUF028,VUF,Valles Caldera Upper,028,PIEN,NA,DEAD,11.1,1,2,96.8,0.168,17.36111111,,NA,NA
VUF029,VUF,Valles Caldera Upper,029,PIEN,NA,LIVE,19.7,1,2,304.8,0.529,17.36111111,,NA,NA
VUF030,VUF,Valles Caldera Upper,030,PIEN,NA,LIVE,21.6,1,2,366.4,0.636,17.36111111,,NA,NA
VUF031,VUF,Valles Caldera Upper,031,PIEN,NA,LIVE,13,1,2,132.7,0.230,17.36111111,,NA,NA
VUF032,VUF,Valles Caldera Upper,032,PIEN,NA,LIVE,25,1,2,490.9,0.852,17.36111111,,NA,NA
VUF033,VUF,Valles Caldera Upper,033,PIEN,NA,DEAD,10.5,1,2,86.6,0.150,17.36111111,,NA,NA
VUF034,VUF,Valles Caldera Upper,034,PIEN,NA,LIVE,17.3,1,2,235.1,0.408,17.36111111,,NA,NA
VUF035,VUF,Valles Caldera Upper,035,PIEN,NA,DEAD,7.7,1,2,46.6,0.081,17.36111111,,NA,NA
VUF036,VUF,Valles Caldera Upper,036,PIEN,NA,LIVE,13.2,1,2,136.8,0.238,17.36111111,,NA,NA
VUF037,VUF,Valles Caldera Upper,037,PIEN,NA,LIVE,16,1,2,201.1,0.349,17.36111111,,NA,NA
VUF038,VUF,Valles Caldera Upper,038,PIEN,NA,LIVE,34.5,1,2,934.8,1.623,17.36111111,,NA,NA
VUF039,VUF,Valles Caldera Upper,039,PIEN,NA,LIVE,44.3,1,2,1541.3,2.676,17.36111111,,NA,NA
VUF040,VUF,Valles Caldera Upper,040,PIEN,NA,LIVE,46.3,1,2,1683.7,2.923,17.36111111,,NA,NA
VUF041,VUF,Valles Caldera Upper,041,PIEN,NA,LIVE,27,1,2,572.6,0.994,17.36111111,,NA,NA
VUF042,VUF,Valles Caldera Upper,042,PIEN,NA,LIVE,40.2,1,2,1269.2,2.204,17.36111111,,NA,NA
VUF043,VUF,Valles Caldera Upper,043,PIEN,NA,LIVE,21.6,1,2,366.4,0.636,17.36111111,,NA,NA
VUF044,VUF,Valles Caldera Upper,044,PIEN,NA,LIVE,20.9,1,2,343.1,0.596,17.36111111,,NA,NA
VUF045,VUF,Valles Caldera Upper,045,PIEN,NA,LIVE,24.9,1,2,487.0,0.845,17.36111111,,NA,NA
VUF046,VUF,Valles Caldera Upper,046,PIEN,NA,LIVE,11.3,1,2,100.3,0.174,17.36111111,,NA,NA
VUF047,VUF,Valles Caldera Upper,047,PIEN,NA,DEAD,7,1,2,38.5,0.067,17.36111111,,NA,NA
VUF048,VUF,Valles Caldera Upper,048,PIEN,NA,LIVE,19,1,2,283.5,0.492,17.36111111,,NA,NA
VUF049,VUF,Valles Caldera Upper,049,PIEN,NA,LIVE,27.8,1,2,607.0,1.054,17.36111111,,NA,NA
VUF050,VUF,Valles Caldera Upper,050,PIEN,NA,LIVE,12.2,1,2,116.9,0.203,17.36111111,,NA,NA
VUF101,VUF,Valles Caldera Upper,101,PIEN,NA,LIVE,33.9,1,2,902.6,1.567,17.36111111,,NA,NA
VUF102,VUF,Valles Caldera Upper,102,PIEN,NA,LIVE,18.6,1,2,271.7,0.472,17.36111111,,NA,NA
VUF103,VUF,Valles Caldera Upper,103,PIEN,NA,LIVE,9.1,1,2,65.0,0.113,17.36111111,,NA,NA
VUF104,VUF,Valles Caldera Upper,104,PIEN,NA,LIVE,15.2,1,2,181.5,0.315,17.36111111,,NA,NA
VUF105,VUF,Valles Caldera Upper,105,PIEN,NA,LIVE,13,1,2,132.7,0.230,17.36111111,,NA,NA
VUF106,VUF,Valles Caldera Upper,106,PIEN,NA,LIVE,13.2,1,2,136.8,0.238,17.36111111,,NA,NA
VUF107,VUF,Valles Caldera Upper,107,PIEN,NA,LIVE,23,1,2,415.5,0.721,17.36111111,,NA,NA
VUF108,VUF,Valles Caldera Upper,108,PIEN,NA,LIVE,22.5,1,2,397.6,0.690,17.36111111,,NA,NA
VUF109,VUF,Valles Caldera Upper,109,PIEN,NA,LIVE,35,1,2,962.1,1.670,17.36111111,,NA,NA
VUF110,VUF,Valles Caldera Upper,110,PIEN,NA,LIVE,26.1,1,2,535.0,0.929,17.36111111,,NA,NA
VUF111,VUF,Valles Caldera Upper,111,PIEN,NA,LIVE,25.8,1,2,522.8,0.908,17.36111111,,NA,NA
VUF112,VUF,Valles Caldera Upper,112,PIEN,NA,LIVE,22.4,1,2,394.1,0.684,17.36111111,,NA,NA
VUF113,VUF,Valles Caldera Upper,113,PIEN,NA,LIVE,11,1,2,95.0,0.165,17.36111111,,NA,NA
VUF114,VUF,Valles Caldera Upper,114,PIEN,NA,LIVE,14,1,2,153.9,0.267,17.36111111,,NA,NA
VUF115,VUF,Valles Caldera Upper,115,PIEN,NA,LIVE,15.7,1,2,193.6,0.336,17.36111111,,NA,NA
VUF116,VUF,Valles Caldera Upper,116,PIEN,NA,LIVE,16,1,2,201.1,0.349,17.36111111,,NA,NA
VUF117,VUF,Valles Caldera Upper,117,PSME,NA,LIVE,18.2,1,2,260.2,0.452,17.36111111,,NA,NA
VUF118,VUF,Valles Caldera Upper,118,PIEN,NA,LIVE,19.3,1,2,292.6,0.508,17.36111111,,NA,NA
VUF119,VUF,Valles Caldera Upper,119,PIEN,NA,LIVE,16.9,1,2,224.3,0.389,17.36111111,,NA,NA
VUF120,VUF,Valles Caldera Upper,120,PIEN,NA,LIVE,14.3,1,2,160.6,0.279,17.36111111,,NA,NA
VUF121,VUF,Valles Caldera Upper,121,POTR,NA,LIVE,19.8,1,2,307.9,0.535,17.36111111,,NA,NA
VUF122,VUF,Valles Caldera Upper,122,PIEN,NA,LIVE,10.7,1,2,89.9,0.156,17.36111111,,NA,NA
VUF123,VUF,Valles Caldera Upper,123,PIEN,NA,LIVE,8.1,1,2,51.5,0.089,17.36111111,,NA,NA
VUF124,VUF,Valles Caldera Upper,124,PIEN,NA,LIVE,8.8,1,2,60.8,0.106,17.36111111,,NA,NA
VUF125,VUF,Valles Caldera Upper,125,PIEN,NA,LIVE,7.3,1,2,41.9,0.073,17.36111111,,NA,NA
VUF126,VUF,Valles Caldera Upper,126,PIEN,NA,LIVE,10.1,1,2,80.1,0.139,17.36111111,,NA,NA
VUF127,VUF,Valles Caldera Upper,127,PIEN,NA,LIVE,35.6,1,2,995.4,1.728,17.36111111,,NA,NA
VUF128,VUF,Valles Caldera Upper,128,PIEN,NA,LIVE,33.8,1,2,897.3,1.558,17.36111111,,NA,NA
VUF129,VUF,Valles Caldera Upper,129,PIEN,NA,LIVE,21.1,1,2,349.7,0.607,17.36111111,,NA,NA
VUF130,VUF,Valles Caldera Upper,130,PIEN,NA,LIVE,15.5,1,2,188.7,0.328,17.36111111,,NA,NA
VUF131,VUF,Valles Caldera Upper,131,PSME,NA,LIVE,15.1,1,2,179.1,0.311,17.36111111,,NA,NA
VUF132,VUF,Valles Caldera Upper,132,PIEN,NA,LIVE,15.2,1,2,181.5,0.315,17.36111111,,NA,NA
VUF133,VUF,Valles Caldera Upper,133,PIEN,NA,LIVE,25.6,1,2,514.7,0.894,17.36111111,,NA,NA
VUF134,VUF,Valles Caldera Upper,134,PIEN,NA,LIVE,23.1,1,2,419.1,0.728,17.36111111,,NA,NA
VUF135,VUF,Valles Caldera Upper,135,PIEN,NA,LIVE,9.1,1,2,65.0,0.113,17.36111111,,NA,NA
VUF136,VUF,Valles Caldera Upper,136,PSME,NA,LIVE,10,1,2,78.5,0.136,17.36111111,,NA,NA
VUF137,VUF,Valles Caldera Upper,137,PIEN,NA,LIVE,35.5,1,2,989.8,1.718,17.36111111,,NA,NA
VUF138,VUF,Valles Caldera Upper,138,PIEN,NA,LIVE,10,1,2,78.5,0.136,17.36111111,,NA,NA
VUF139,VUF,Valles Caldera Upper,139,PSME,NA,LIVE,33.6,1,2,886.7,1.539,17.36111111,,NA,NA
VUF140,VUF,Valles Caldera Upper,140,PSME,NA,LIVE,31.7,1,2,789.2,1.370,17.36111111,,NA,NA
VUF141,VUF,Valles Caldera Upper,141,PSME,NA,LIVE,12.8,1,2,128.7,0.223,17.36111111,,NA,NA
VUF142,VUF,Valles Caldera Upper,142,PIEN,NA,LIVE,6.8,1,2,36.3,0.063,17.36111111,,NA,NA
VUF143,VUF,Valles Caldera Upper,143,PIEN,NA,LIVE,15.8,1,2,196.1,0.340,17.36111111,,NA,NA
VUF144,VUF,Valles Caldera Upper,144,PIEN,NA,LIVE,36.6,1,2,1052.1,1.827,17.36111111,,NA,NA
VUF145,VUF,Valles Caldera Upper,145,PIEN,NA,LIVE,14.9,1,2,174.4,0.303,17.36111111,,NA,NA
VUF146,VUF,Valles Caldera Upper,146,PIEN,NA,LIVE,12.4,1,2,120.8,0.210,17.36111111,,NA,NA
VUF147,VUF,Valles Caldera Upper,147,PIEN,NA,LIVE,23.6,1,2,437.4,0.759,17.36111111,,NA,NA
VUF148,VUF,Valles Caldera Upper,148,PIEN,NA,LIVE,23.1,1,2,419.1,0.728,17.36111111,,NA,NA
VUF149,VUF,Valles Caldera Upper,149,PIEN,NA,LIVE,32,1,2,804.2,1.396,17.36111111,,NA,NA
VUF150,VUF,Valles Caldera Upper,150,PIEN,NA,LIVE,15.7,1,2,193.6,0.336,17.36111111,,NA,NA
VUF151,VUF,Valles Caldera Upper,151,PIEN,NA,LIVE,22.7,1,2,404.7,0.703,17.36111111,,NA,NA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
